Type,Value
Data Source,Cold_11LTAN_Nominal_500 : TMD : THERMAL_REVAMP1_COLD_11L
Element,Vessel
,
,
Time[s],Average Temperature
407.0,-13.68238666629974
408.0,-13.688319387240542
409.0,-13.694249912812033
410.0,-13.700178246941011
411.0,-13.706104498526498
412.0,-13.712028834326627
413.0,-13.7179512505327
414.0,-13.723871741754515
415.0,-13.729790304460382
416.0,-13.73570700425997
417.0,-13.741621934135754
418.0,-13.747535072656511
419.0,-13.753446404116747
420.0,-13.759355917678002
421.0,-13.765263667298855
422.0,-13.771169734165031
423.0,-13.777074098879387
424.0,-13.782976745666948
425.0,-13.788877662739893
426.0,-13.794776855486221
427.0,-13.800674324196152
428.0,-13.806570044908668
429.0,-13.812464001159697
430.0,-13.818356181134074
431.0,-13.82424664022446
432.0,-13.830135462340515
433.0,-13.836022625443796
434.0,-13.841908111253012
435.0,-13.847791905402094
436.0,-13.853674087433127
437.0,-13.85955478945175
438.0,-13.86543399438428
439.0,-13.87131168463826
440.0,-13.877187845688326
441.0,-13.883062569013145
442.0,-13.888936004527993
443.0,-13.894808129106144
444.0,-13.900678920465841
445.0,-13.906548360777956
446.0,-13.912416492923816
447.0,-13.91828339100234
448.0,-13.924149033836505
449.0,-13.930013402301363
450.0,-13.935876480919742
451.0,-13.941738277857382
452.0,-13.947598814935994
453.0,-13.953458077663461
454.0,-13.959316052607353
455.0,-13.965172728579343
456.0,-13.971028175174023
457.0,-13.976882506200461
458.0,-13.982735700153556
459.0,-13.988587737596735
460.0,-13.994438603275876
461.0,-14.000288409621573
462.0,-14.006137341839212
463.0,-14.011985372279863
464.0,-14.017832475197617
465.0,-14.02367863045397
466.0,-14.029523848082396
467.0,-14.03536815443061
468.0,-14.041211530623727
469.0,-14.047053960498962
470.0,-14.052895431139174
471.0,-14.058735937793896
472.0,-14.064575474814763
473.0,-14.070414028252799
474.0,-14.07625158721577
475.0,-14.082088143174987
476.0,-14.087923664438069
477.0,-14.093758098574172
478.0,-14.09959143651608
479.0,-14.105423672679727
480.0,-14.111254802977161
481.0,-14.117084802842887
482.0,-14.122913632072509
483.0,-14.128741287329637
484.0,-14.134567766604842
485.0,-14.140393068371068
486.0,-14.146217154561251
487.0,-14.152039960434156
488.0,-14.157861485644906
489.0,-14.163681731421473
490.0,-14.169500698933684
491.0,-14.175318345120063
492.0,-14.181134592472961
493.0,-14.186949440579063
494.0,-14.192762891707433
495.0,-14.19857494825518
496.0,-14.204385588144223
497.0,-14.210194768809167
498.0,-14.216002489281356
499.0,-14.221808750609702
500.0,-14.227613554318749
501.0,-14.233416877145263
502.0,-14.239218674808924
503.0,-14.245018945214634
504.0,-14.250817688838863
505.0,-14.25661490696174
506.0,-14.262410587280065
507.0,-14.268204703802212
508.0,-14.273997252834857
