Type,Value
Data Source,Cold_11LTAN_Comissioning_Detumbling_500 : TMD : THERMAL_REVAMP3_COLD_11L
Element,73013
,
,
Time[s],Temperature
781.0,-11.673528452035905
782.0,-11.676763523766134
783.0,-11.679997270028087
784.0,-11.683227331096132
785.0,-11.686451198860963
786.0,-11.689666317319453
787.0,-11.692871445816849
788.0,-11.696066692251138
789.0,-11.699252856856765
790.0,-11.702431256135249
791.0,-11.705603382827139
792.0,-11.708768888174562
793.0,-11.711925546408095
794.0,-11.715070218193079
795.0,-11.718199116510645
796.0,-11.721308277983669
797.0,-11.72439622146621
798.0,-11.727464017923158
799.0,-11.730514028603494
800.0,-11.733549554322494
801.0,-11.736574429430297
802.0,-11.739591612538463
803.0,-11.742603034717238
804.0,-11.745610119009642
805.0,-11.748613885633329
806.0,-11.751615031771175
807.0,-11.75461394034249
808.0,-11.757610751916443
809.0,-11.760605450108644
810.0,-11.763597900864118
811.0,-11.766587877132697
812.0,-11.769575054083852
813.0,-11.772559027233088
814.0,-11.775539335095745
815.0,-11.778515476117182
816.0,-11.781486937322969
817.0,-11.78445330781781
818.0,-11.787414266272481
819.0,-11.790369531766915
820.0,-11.793318858146742
821.0,-11.796262024256869
822.0,-11.799198789063144
823.0,-11.802128900475083
824.0,-11.80505211025576
825.0,-11.807968173848703
826.0,-11.810876805337658
827.0,-11.813777197644521
828.0,-11.816667979311042
829.0,-11.819547474962112
830.0,-11.822413790488381
831.0,-11.825264850907375
832.0,-11.828098251385345
833.0,-11.83091140658492
834.0,-11.8337017065703
835.0,-11.836466548987495
836.0,-11.839203532890663
837.0,-11.841912115136513
838.0,-11.844593549799091
839.0,-11.847249983216521
840.0,-11.849884208704855
841.0,-11.852499289202056
842.0,-11.855096583163675
843.0,-11.85767561202479
844.0,-11.8602349819647
845.0,-11.862772623405872
846.0,-11.86528616031277
847.0,-11.867774903058422
848.0,-11.870240057225477
849.0,-11.872683802364257
850.0,-11.875109033522888
851.0,-11.877518965170314
852.0,-11.8799149686555
853.0,-11.882296347131142
854.0,-11.88466135217383
855.0,-11.887007472138421
856.0,-11.88933174957031
857.0,-11.89163194755659
858.0,-11.893906785555856
859.0,-11.896155488082726
860.0,-11.898377663601169
861.0,-11.90057327923535
862.0,-11.902743323976932
863.0,-11.904889717783881
864.0,-11.907014846543703
865.0,-11.909121423299636
866.0,-11.911212248776412
867.0,-11.913288777933989
868.0,-11.915351021611908
869.0,-11.91739826410069
870.0,-11.919429241037442
871.0,-11.92144238016065
872.0,-11.923436915237163
873.0,-11.925413013553845
874.0,-11.927371288071008
875.0,-11.929312696026358
876.0,-11.931238379522007
877.0,-11.933148784039389
878.0,-11.93504356974182
879.0,-11.936922009254523
880.0,-11.938783084592522
881.0,-11.940625711953407
882.0,-11.942450362103113
883.0,-11.94425916745234
884.0,-11.94605509571942
885.0,-11.947841719752386
886.0,-11.949622930537076
887.0,-11.951401738227872
888.0,-11.953180128350194
889.0,-11.954959567906185
890.0,-11.956741115864027
891.0,-11.958525504073545
892.0,-11.960313075258082
893.0,-11.962103820815301
894.0,-11.963897506037249
895.0,-11.965693727799612
896.0,-11.967491964619013
897.0,-11.96929172285176
898.0,-11.971092590454736
899.0,-11.972894192698156
900.0,-11.974696187784385
901.0,-11.976498266251978
902.0,-11.978300122890513
903.0,-11.98010143654362
904.0,-11.981901885175692
905.0,-11.983701155071468
906.0,-11.985498948055534
907.0,-11.98729499179154
908.0,-11.989089014288215
909.0,-11.990880721876591
910.0,-11.992669796849512
911.0,-11.99445589000656
912.0,-11.996238565458532
913.0,-11.998017339871033
914.0,-11.99979172709844
915.0,-12.00156123567347
916.0,-12.00332535442032
917.0,-12.005083439077465
918.0,-12.006834726497194
919.0,-12.008578411028482
920.0,-12.010313667524013
921.0,-12.012039617479704
922.0,-12.013754710070064
923.0,-12.01545661261687
924.0,-12.017142568545717
925.0,-12.018809534407985
926.0,-12.020454341945978
927.0,-12.022074434450454
928.0,-12.023668073902588
929.0,-12.025234035425347
930.0,-12.026771502513798
931.0,-12.02828000726242
932.0,-12.029759666367578
933.0,-12.031211081006257
934.0,-12.032635093781643
935.0,-12.034032716129834
936.0,-12.03540504957529
937.0,-12.03675297663705
938.0,-12.038077154539016
939.0,-12.039378144892279
940.0,-12.04065642532555
941.0,-12.04191251148242
942.0,-12.043148195116693
943.0,-12.044366622978435
944.0,-12.04557160139276
945.0,-12.046767403136974
946.0,-12.047958443216674
947.0,-12.049147259358305
948.0,-12.050334262557762
949.0,-12.05151877154485
950.0,-12.052699286119593
951.0,-12.053873833018962
952.0,-12.055041641861441
953.0,-12.056203410653614
954.0,-12.057360523569058
955.0,-12.058514866304348
956.0,-12.059668508163933
957.0,-12.060821554546376
958.0,-12.061971896826464
959.0,-12.06311635020425
960.0,-12.064250960982433
961.0,-12.065371456395372
962.0,-12.066475851612193
963.0,-12.067564782012168
964.0,-12.068640223290018
965.0,-12.06970515329541
966.0,-12.07076316943732
967.0,-12.071817310554803
968.0,-12.07286981396265
969.0,-12.07392243610396
970.0,-12.074976489911295
971.0,-12.076032901259339
972.0,-12.077091951277689
973.0,-12.078153328320763
974.0,-12.079216430715233
975.0,-12.08028047077831
976.0,-12.0813444794806
977.0,-12.082406641622999
978.0,-12.083464203304809
979.0,-12.084513923372855
980.0,-12.085552239959629
981.0,-12.086575549342989
982.0,-12.087582191047693
983.0,-12.088572773478335
984.0,-12.089549094679867
985.0,-12.090513821217312
986.0,-12.091470058458048
987.0,-12.092418971153483
988.0,-12.093359372095211
989.0,-12.094288932803504
990.0,-12.095204503352226
991.0,-12.09610246979974
992.0,-12.096980343728546
993.0,-12.097837111372852
994.0,-12.098672490978077
995.0,-12.099486743929747
996.0,-12.100280585529974
997.0,-12.101055689437297
998.0,-12.10181461978964
999.0,-12.10256045554914
1000.0,-12.10329666714369
1001.0,-12.104026826454943
1002.0,-12.10475257237534
1003.0,-12.105473345444446
1004.0,-12.106187383778481
1005.0,-12.106891977376756
1006.0,-12.107583810371928
1007.0,-12.108260213340408
1008.0,-12.108919443836117
1009.0,-12.109560238265166
1010.0,-12.110181743873586
1011.0,-12.110783539316206
1012.0,-12.111366843751695
1013.0,-12.111934600718971
1014.0,-12.112490636096613
1015.0,-12.113039385550097
1016.0,-12.113585583681951
1017.0,-12.114132857386924
1018.0,-12.114683458534667
1019.0,-12.115238946373857
1020.0,-12.11580034870059
1021.0,-12.116368260235873
1022.0,-12.116942573487037
1023.0,-12.117522499408038
1024.0,-12.118106899787835
1025.0,-12.11869441509118
1026.0,-12.119283588665404
1027.0,-12.119873582492838
1028.0,-12.120464316655063
1029.0,-12.121055995782873
1030.0,-12.121648972881664
1031.0,-12.122243665015676
1032.0,-12.122840235867178
1033.0,-12.12343853499088
1034.0,-12.124038297623688
1035.0,-12.124639202514063
1036.0,-12.125240859234214
1037.0,-12.125842250455051
1038.0,-12.126441634841358
1039.0,-12.12703692055796
1040.0,-12.127625790571015
1041.0,-12.128205789553329
1042.0,-12.128774379949963
1043.0,-12.129329071292144
1044.0,-12.12986747136477
1045.0,-12.130387286968384
1046.0,-12.130886387391856
1047.0,-12.131363586458042
1048.0,-12.131818704251652
1049.0,-12.132252075844224
1050.0,-12.132664421313422
1051.0,-12.133056728457937
1052.0,-12.133430069686327
1053.0,-12.133785515209956
