Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value
676800,11.35132901,676800,5.765579541,676800,11.00283041,676800,30.51837944,676800,18.28258183,676800,18.29467055,676800,33.65320582,676800,7.735966602,676800,7.779084087,676800,31.77333619,676800,0,676800,0,676800,0,676800,0,676800,0,676800,0,676800,0,676800,0
678000,11.33408129,678000,5.793415241,678000,11.01039503,678000,30.51292034,678000,18.27381847,678000,18.2858633,678000,25.50599634,678000,7.737621277,678000,7.780923867,678000,31.77532285,678000,0,678000,0,678000,0,678000,0,678000,0,678000,0,678000,0,678000,0
679200,11.30521942,679200,5.845334728,679200,11.01139823,679200,30.51136346,679200,18.26901462,679200,18.28122715,679200,26.97026967,679200,7.737374389,679200,7.780713397,679200,31.77613445,679200,0,679200,0.519999636,679200,0,679200,0,679200,0,679200,0,679200,0,679200,0
680400,11.31825041,680400,5.867913746,680400,11.00081015,680400,30.50737818,680400,18.26078629,680400,18.27326118,680400,36.17261738,680400,7.733001143,680400,7.776221323,680400,31.77619652,680400,0,680400,0.519999636,680400,0,680400,0,680400,0,680400,0,680400,0,680400,0
681600,11.34650223,681600,5.817733805,681600,10.98830719,681600,30.50160685,681600,18.25236079,681600,18.2650021,681600,33.58745344,681600,7.72887178,681600,7.772023293,681600,31.77469457,681600,0,681600,0,681600,0,681600,0,681600,0,681600,0,681600,0,681600,0
682800,11.33065725,682800,5.837835878,682800,10.99662043,682800,30.49565672,682800,18.24394307,682800,18.25655429,682800,25.44192576,682800,7.728338078,682800,7.771578297,682800,31.77243477,682800,0,682800,0,682800,0,682800,0,682800,0,682800,0,682800,0,682800,0
684000,11.30608102,684000,5.873766776,684000,10.99896469,684000,30.49419488,684000,18.2413762,684000,18.25392706,684000,26.77386937,684000,7.728094478,684000,7.771343771,684000,31.7715775,684000,0,684000,0.519999636,684000,0,684000,0,684000,0,684000,0,684000,0,684000,0
685200,11.31843536,685200,5.904550598,685200,10.98966421,685200,30.48958918,685200,18.23356612,685200,18.24591,685200,36.13955844,685200,7.724965042,685200,7.768117085,685200,31.76864363,685200,0,685200,0.519999636,685200,0,685200,0,685200,0,685200,0,685200,0,685200,0
686400,11.34592595,686400,5.801889058,686400,10.96098191,686400,30.48338094,686400,18.22544338,686400,18.23758066,686400,33.58905317,686400,7.72225464,686400,7.765350057,686400,31.76553483,686400,0,686400,0,686400,0,686400,0,686400,0,686400,0,686400,0,686400,0
687600,11.33057349,687600,5.684492694,687600,10.93779321,687600,30.47545155,687600,18.21645652,687600,18.22834966,687600,25.42307648,687600,7.722674188,687600,7.765898356,687600,31.76265838,687600,0,687600,0,687600,0,687600,0,687600,0,687600,0,687600,0,687600,0
688800,11.29967622,688800,5.700898752,688800,10.94027054,688800,30.47107778,688800,18.20996394,688800,18.22181829,688800,27.0065761,688800,7.721753272,688800,7.76503657,688800,31.76068638,688800,0,688800,0.519999636,688800,0,688800,0,688800,0,688800,0,688800,0,688800,0
690000,11.31069904,690000,5.781565227,690000,10.94343156,690000,30.46713644,690000,18.20128034,690000,18.21320193,690000,36.13558715,690000,7.714753406,690000,7.757891438,690000,31.75725198,690000,0,690000,0.519999636,690000,0,690000,0,690000,0,690000,0,690000,0,690000,0
691200,11.3374019,691200,5.785468916,691200,10.93158818,691200,30.46249054,691200,18.19290078,691200,18.20496041,691200,33.56909051,691200,7.706399576,691200,7.749358847,691200,31.75261041,691200,0,691200,0,691200,0,691200,0,691200,0,691200,0,691200,0,691200,0
692400,11.3213714,692400,5.69912361,692400,10.89984662,692400,30.45593944,692400,18.18400081,692400,18.19611907,692400,25.39162753,692400,7.702116837,692400,7.74506836,692400,31.7467525,692400,0,692400,0,692400,0,692400,0,692400,0,692400,0,692400,0,692400,0
693600,11.29644727,693600,5.646884499,693600,10.88930729,693600,30.45308976,693600,18.18080257,693600,18.19288193,693600,26.75520818,693600,7.700903446,693600,7.743861325,693600,31.744516,693600,0,693600,0.519999636,693600,0,693600,0,693600,0,693600,0,693600,0,693600,0
694800,11.30646812,694800,5.642810315,694800,10.89608353,694800,30.44672578,694800,18.17142839,694800,18.18364175,694800,36.07865548,694800,7.694368834,694800,7.737255996,694800,31.73759595,694800,0,694800,0.519999636,694800,0,694800,0,694800,0,694800,0,694800,0,694800,0
696000,11.3302595,696000,5.756539061,696000,10.89977606,696000,30.4434906,696000,18.16265698,696000,18.17522434,696000,33.53384264,696000,7.685967992,696000,7.728779165,696000,31.73036737,696000,0,696000,0,696000,0,696000,0,696000,0,696000,0,696000,0,696000,0
697200,11.31380257,697200,5.761480724,697200,10.89158251,697200,30.43907504,697200,18.15426995,697200,18.1671852,697200,25.34405359,697200,7.679842478,697200,7.722622207,697200,31.72254262,697200,0,697200,0,697200,0,697200,0,697200,0,697200,0,697200,0,697200,0
698400,11.28327777,698400,5.723452727,698400,10.87848153,698400,30.43321048,698400,18.14572806,698400,18.15891781,698400,27.08334129,698400,7.67459668,698400,7.717323232,698400,31.71386477,698400,0,698400,0.519999636,698400,0,698400,0,698400,0,698400,0,698400,0,698400,0
699600,11.29587273,699600,5.744328134,699600,10.88706414,699600,30.42721473,699600,18.13732928,699600,18.1505562,699600,36.12561632,699600,7.666113625,699600,7.708677631,699600,31.70502429,699600,0,699600,0.519999636,699600,0,699600,0,699600,0,699600,0,699600,0,699600,0
700800,11.32303199,700800,5.845473464,700800,10.89752028,700800,30.42278099,700800,18.12971772,700800,18.14276644,700800,33.55113291,700800,7.657811482,700800,7.700245073,700800,31.69709744,700800,0,700800,0,700800,0,700800,0,700800,0,700800,0,700800,0,700800,0
702000,11.30726511,702000,5.858781466,702000,10.89496729,702000,30.41853769,702000,18.12258558,702000,18.13546368,702000,25.37384505,702000,7.654434742,702000,7.696872915,702000,31.69026801,702000,0,702000,0,702000,0,702000,0,702000,0,702000,0,702000,0,702000,0
703200,11.27859431,703200,5.779492284,703200,10.86903848,703200,30.41265125,703200,18.1151628,703200,18.1279068,703200,27.09721686,703200,7.653013179,703200,7.695467528,703200,31.6842887,703200,0,703200,0.519999636,703200,0,703200,0,703200,0,703200,0,703200,0,703200,0
704400,11.29202392,704400,5.663571884,704400,10.85006699,704400,30.40515017,704400,18.10698484,704400,18.11951285,704400,36.15378061,704400,7.648975026,704400,7.691395068,704400,31.67946578,704400,0,704400,0.519999636,704400,0,704400,0,704400,0,704400,0,704400,0,704400,0
705600,11.31832464,705600,5.704481593,705600,10.85595443,705600,30.39951632,705600,18.09871015,705600,18.11117488,705600,33.56012715,705600,7.644311894,705600,7.686769843,705600,31.67629275,705600,0,705600,0,705600,0,705600,0,705600,0,705600,0,705600,0,705600,0
706800,11.2998567,706800,5.788387839,706800,10.86406632,706800,30.39586298,706800,18.09106387,706800,18.10349266,706800,25.39125133,706800,7.641918336,706800,7.684483953,706800,31.67410116,706800,0,706800,0,706800,0,706800,0,706800,0,706800,0,706800,0,706800,0
708000,11.2693232,708000,5.800057906,708000,10.85700598,708000,30.39158999,708000,18.08375434,708000,18.0962306,708000,27.08823807,708000,7.639060622,708000,7.681604094,708000,31.67136919,708000,0,708000,0.519999636,708000,0,708000,0,708000,0,708000,0,708000,0,708000,0
709200,11.28298957,709200,5.714271104,709200,10.82892951,709200,30.38551925,709200,18.07595875,709200,18.08843216,709200,36.14155662,709200,7.633352616,709200,7.675768752,709200,31.66768774,709200,0,709200,0.519999636,709200,0,709200,0,709200,0,709200,0,709200,0,709200,0
710400,11.31045732,710400,5.596881183,710400,10.80687948,710400,30.37762061,710400,18.06744353,710400,18.07971835,710400,33.53672711,710400,7.628445322,710400,7.670864568,710400,31.66418811,710400,0,710400,0,710400,0,710400,0,710400,0,710400,0,710400,0,710400,0
711600,11.29138394,711600,5.62648853,711600,10.81162103,711600,30.37184228,711600,18.05876222,711600,18.07098222,711600,25.3805517,711600,7.626371899,711600,7.668954842,711600,31.66142998,711600,0,711600,0,711600,0,711600,0,711600,0,711600,0,711600,0,711600,0
712800,11.26258803,712800,5.668381336,712800,10.81188853,712800,30.3702799,712800,18.05493852,712800,18.0672318,712800,26.78704396,712800,7.624571677,712800,7.667177831,712800,31.66004322,712800,0,712800,0.519999636,712800,0,712800,0,712800,0,712800,0,712800,0,712800,0
714000,11.27362865,714000,5.691592373,714000,10.79844173,714000,30.36592136,714000,18.04681192,714000,18.05922907,714000,36.03769553,714000,7.617269169,714000,7.659759064,714000,31.65613923,714000,0,714000,0.519999636,714000,0,714000,0,714000,0,714000,0,714000,0,714000,0
715200,11.29936409,715200,5.636700757,715200,10.78483312,715200,30.35990936,715200,18.03847506,715200,18.05100559,715200,33.46594455,715200,7.610152469,715200,7.652571781,715200,31.65100678,715200,0,715200,0,715200,0,715200,0,715200,0,715200,0,715200,0,715200,0
716400,11.28195466,716400,5.661078224,716400,10.79108418,716400,30.35376487,716400,18.03008314,716400,18.042612,716400,25.30973167,716400,7.606451101,716400,7.648955629,716400,31.64526422,716400,0,716400,0,716400,0,716400,0,716400,0,716400,0,716400,0,716400,0
717600,11.25631383,717600,5.69835343,717600,10.79329909,717600,30.35217936,717600,18.02752921,717600,18.03999391,717600,26.65298301,717600,7.605159136,717600,7.647671606,717600,31.6433011,717600,0,717600,0.519999636,717600,0,717600,0,717600,0,717600,0,717600,0,717600,0
718800,11.2672262,718800,5.765007097,718800,10.80150481,718800,30.34791853,718800,18.01994272,718800,18.03234816,718800,36.00918279,718800,7.59888014,718800,7.641284203,718800,31.63706618,718800,0,718800,0.519999636,718800,0,718800,0,718800,0,718800,0,718800,0,718800,0
720000,11.29327103,720000,5.785137619,720000,10.79722219,720000,30.34391435,720000,18.0127413,720000,18.02527387,720000,33.46827896,720000,7.593366299,720000,7.63568973,720000,31.63085112,720000,0,720000,0,720000,0,720000,0,720000,0,720000,0,720000,0,720000,0
721200,11.27851075,721200,5.740765569,721200,10.78841528,721200,30.33803785,721200,18.00544422,721200,18.01799204,721200,25.2989333,721200,7.592367733,721200,7.634783874,721200,31.62528424,721200,0,721200,0,721200,0,721200,0,721200,0,721200,0,721200,0,721200,0
722400,11.25189733,722400,5.739936156,722400,10.79450358,722400,30.33536769,722400,18.00231161,722400,18.01482428,722400,26.74475742,722400,7.59243586,722400,7.634893636,722400,31.62324998,722400,0,722400,0.519999636,722400,0,722400,0,722400,0,722400,0,722400,0,722400,0
723600,11.26427584,723600,5.810196475,723600,10.80681353,723600,30.33077976,723600,17.99553347,723600,18.00794648,723600,36.03114914,723600,7.589972029,723600,7.632408378,723600,31.61925471,723600,0,723600,0.519999636,723600,0,723600,0,723600,0,723600,0,723600,0,723600,0
724800,11.29154619,724800,5.822703298,724800,10.80307633,724800,30.32698241,724800,17.98917533,724800,18.00161808,724800,33.50676909,724800,7.58762905,724800,7.630059659,724800,31.6166509,724800,0,724800,0,724800,0,724800,0,724800,0,724800,0,724800,0,724800,0
726000,11.2770807,726000,5.738989719,726000,10.77927614,726000,30.32117883,726000,17.98243642,726000,17.99487901,726000,25.32323819,726000,7.589596936,726000,7.632178365,726000,31.6153685,726000,0,726000,0,726000,0,726000,0,726000,0,726000,0,726000,0,726000,0
727200,11.25289682,727200,5.689969358,727200,10.77256619,727200,30.31869292,727200,17.98005395,727200,17.99245457,727200,26.70943899,727200,7.590609539,727200,7.633252346,727200,31.61523236,727200,0,727200,0.519999636,727200,0,727200,0,727200,0,727200,0,727200,0,727200,0
728400,11.26400713,728400,5.69401885,728400,10.78739673,728400,30.31306763,728400,17.97289507,728400,17.98536721,728400,36.05011437,728400,7.590996575,728400,7.633737411,728400,31.61521727,728400,0,728400,0.519999636,728400,0,728400,0,728400,0,728400,0,728400,0,728400,0
729600,11.28902564,729600,5.812306446,729600,10.7975476,729600,30.31025036,729600,17.96638888,729600,17.97902126,729600,33.5299886,729600,7.589685483,729600,7.632502995,729600,31.6160579,729600,0,729600,0,729600,0,729600,0,729600,0,729600,0,729600,0,729600,0
730800,11.27380818,730800,5.813738467,730800,10.79572535,730800,30.30664806,730800,17.96024773,730800,17.97306939,730800,25.32645744,730800,7.590733945,730800,7.633654831,730800,31.61708776,730800,0,730800,0,730800,0,730800,0,730800,0,730800,0,730800,0,730800,0
732000,11.24447327,732000,5.738319517,732000,10.77033762,732000,30.30107077,732000,17.95371769,732000,17.9666162,732000,27.08674283,732000,7.59263041,732000,7.635627906,732000,31.61770197,732000,0,732000,0.519999636,732000,0,732000,0,732000,0,732000,0,732000,0,732000,0
733200,11.25773993,733200,5.612946343,733200,10.75367311,733200,30.29359535,733200,17.94648228,733200,17.95914156,733200,36.12253941,733200,7.590978016,733200,7.633953154,733200,31.61827283,733200,0,733200,0.519999636,733200,0,733200,0,733200,0,733200,0,733200,0,733200,0
734400,11.28376023,734400,5.646741319,734400,10.76134852,734400,30.28843812,734400,17.93913053,734400,17.95174769,734400,33.55863363,734400,7.587987187,734400,7.630986797,734400,31.61943752,734400,0,734400,0,734400,0,734400,0,734400,0,734400,0,734400,0,734400,0
735600,11.26543725,735600,5.73007386,735600,10.77004756,735600,30.28596727,735600,17.93224395,735600,17.94515526,735600,25.35490843,735600,7.586830875,735600,7.629936681,735600,31.62057458,735600,0,735600,0,735600,0,735600,0,735600,0,735600,0,735600,0,735600,0
736800,11.23483036,736800,5.747346183,736800,10.7632433,736800,30.28222244,736800,17.92562972,736800,17.93889807,736800,27.07508622,736800,7.585037008,736800,7.62812757,736800,31.62034001,736800,0,736800,0.519999636,736800,0,736800,0,736800,0,736800,0,736800,0,736800,0
738000,11.24826713,738000,5.701090307,738000,10.75467774,738000,30.2768769,738000,17.91877381,738000,17.93223533,738000,36.10476888,738000,7.580258479,738000,7.623212899,738000,31.61853251,738000,0,738000,0.519999636,738000,0,738000,0,738000,0,738000,0,738000,0,738000,0
739200,11.27601625,739200,5.726157047,739200,10.76483251,739200,30.2713984,739200,17.91205666,739200,17.9254907,739200,33.52109468,739200,7.576243426,739200,7.61915298,739200,31.61648779,739200,0,739200,0,739200,0,739200,0,739200,0,739200,0,739200,0,739200,0
740400,11.25916998,740400,5.822128954,740400,10.77918499,740400,30.26758712,740400,17.90600697,740400,17.9192278,740400,25.34847423,740400,7.576200176,740400,7.619197142,740400,31.61505902,740400,0,740400,0,740400,0,740400,0,740400,0,740400,0,740400,0,740400,0
741600,11.22986166,741600,5.837911665,741600,10.77771827,741600,30.2640187,741600,17.90041841,741600,17.9135104,741600,27.05892555,741600,7.576661995,741600,7.619654689,741600,31.61382096,741600,0,741600,0.519999636,741600,0,741600,0,741600,0,741600,0,741600,0,741600,0
742800,11.24473399,742800,5.756559609,742800,10.75514683,742800,30.25867913,742800,17.89445621,742800,17.90742086,742800,36.12346335,742800,7.574880876,742800,7.617772746,742800,31.61266762,742800,0,742800,0.519999636,742800,0,742800,0,742800,0,742800,0,742800,0,742800,0
744000,11.27354077,744000,5.645195744,744000,10.73755436,744000,30.2516478,744000,17.88780216,744000,17.90052363,744000,33.52899768,744000,7.574372749,744000,7.61731678,744000,31.61257661,744000,0,744000,0,744000,0,744000,0,744000,0,744000,0,744000,0,744000,0
745200,11.25570127,745200,5.681791884,745200,10.74663094,745200,30.2465493,745200,17.88098385,745200,17.89359943,745200,25.37174575,745200,7.5770186,745200,7.62017852,745200,31.61395992,745200,0,745200,0,745200,0,745200,0,745200,0,745200,0,745200,0,745200,0
746400,11.22995397,746400,5.714450114,746400,10.74832397,746400,30.24554839,746400,17.87886738,746400,17.89147824,746400,26.70469852,746400,7.577447039,746400,7.620643123,746400,31.61454223,746400,0,746400,0.519999636,746400,0,746400,0,746400,0,746400,0,746400,0,746400,0
747600,11.24113959,747600,5.739596846,747600,10.73792026,747600,30.24172641,747600,17.87255832,747600,17.885123,747600,36.04340623,747600,7.575778884,747600,7.618933431,747600,31.61571359,747600,0,747600,0.519999636,747600,0,747600,0,747600,0,747600,0,747600,0,747600,0
748800,11.26711006,748800,5.639403172,748800,10.70880461,748800,30.23577201,748800,17.86584616,748800,17.87828447,748800,33.4848669,748800,7.573919642,748800,7.617054268,748800,31.61598751,748800,0,748800,0,748800,0,748800,0,748800,0,748800,0,748800,0,748800,0
750000,11.25032775,750000,5.514334162,750000,10.68587449,750000,30.22790323,750000,17.85821365,750000,17.870358,750000,25.31696647,750000,7.574646846,750000,7.617918467,750000,31.61557882,750000,0,750000,0,750000,0,750000,0,750000,0,750000,0,750000,0,750000,0
751200,11.2061822,751200,5.535058965,751200,10.68946789,751200,30.22227087,751200,17.85038525,751200,17.86244114,751200,22.10608359,751200,7.57269599,751200,7.616020858,751200,31.61438329,751200,0,751200,0,751200,0,751200,0,751200,0,751200,0,751200,0,751200,0
752400,11.16557297,752400,5.612106191,752400,10.69360975,752400,30.21922379,752400,17.84299761,752400,17.85528031,752400,17.73251359,752400,7.562001714,752400,7.60502921,752400,31.61131485,752400,0,752400,0,752400,0,752400,0,752400,0,752400,0,752400,0,752400,0
753600,11.12729524,753600,5.623212682,753600,10.68351973,753600,30.21503698,753600,17.83588228,753600,17.8484672,753600,16.18747925,753600,7.543254604,753600,7.585665428,753600,31.60533506,753600,0,753600,0,753600,0,753600,0,753600,0,753600,0,753600,0,753600,0
754800,11.09148227,754800,5.574122487,754800,10.67093688,754800,30.20934733,754800,17.82849929,754800,17.84128544,754800,13.47236353,754800,7.51929508,754800,7.56092693,754800,31.59656311,754800,0,754800,0,754800,0,754800,0,754800,0,754800,0,754800,0,754800,0
756000,11.05566759,756000,5.594192898,756000,10.67828557,756000,30.20356233,756000,17.82126253,756000,17.83405852,756000,12.82178198,756000,7.491275713,756000,7.532034706,756000,31.5861028,756000,0,756000,0,756000,0,756000,0,756000,0,756000,0,756000,0,756000,0
757200,11.03344839,757200,5.642867928,757200,10.68252827,757200,30.20151769,757200,17.8181428,757200,17.83083817,757200,11.474807,757200,7.476529756,757200,7.516834928,757200,31.5808364,757200,0,757200,0,757200,0,757200,0,757200,0,757200,0,757200,0,757200,0
758400,11.00476072,758400,5.665023962,758400,10.67442033,758400,30.19710423,758400,17.81170865,758400,17.82419222,758400,11.20350598,758400,7.44346348,758400,7.48273988,758400,31.56913081,758400,0,758400,0,758400,0,758400,0,758400,0,758400,0,758400,0,758400,0
759600,10.97031725,759600,5.561458549,759600,10.64682069,759600,30.19112015,759600,17.8049294,759600,17.81721018,759600,9.922510015,759600,7.410619865,759600,7.4489163,759600,31.55690653,759600,0,759600,0,759600,0,759600,0,759600,0,759600,0,759600,0,759600,0
760800,10.95955951,760800,5.531753428,760800,10.64170653,760800,30.18967782,760800,17.80356078,760800,17.81580985,760800,10.4150374,760800,7.404439225,760800,7.442568357,760800,31.55458951,760800,0,760800,0,760800,0,760800,0,760800,0,760800,0,760800,0,760800,0
762000,10.93593444,762000,5.524625434,762000,10.65369237,762000,30.18430917,762000,17.79705597,762000,17.80934296,762000,9.46719226,762000,7.373867228,762000,7.411210833,762000,31.54336982,762000,0,762000,0,762000,0,762000,0,762000,0,762000,0,762000,0,762000,0
763200,10.91581766,763200,5.585164029,763200,10.65496052,763200,30.18316835,763200,17.7945776,763200,17.80689478,763200,9.728297973,763200,7.360882802,763200,7.397914425,763200,31.53879213,763200,0,763200,0,763200,0,763200,0,763200,0,763200,0,763200,0,763200,0
764400,10.89083115,764400,5.615540992,764400,10.64550044,764400,30.17929459,764400,17.78814001,764400,17.80045305,764400,8.999653622,764400,7.326183313,764400,7.36236197,764400,31.52658587,764400,0,764400,0,764400,0,764400,0,764400,0,764400,0,764400,0,764400,0
765600,10.85597106,765600,5.510076947,765600,10.61633826,765600,30.17333426,765600,17.78140837,765600,17.79364783,765600,9.004731465,765600,7.292845251,765600,7.328233996,765600,31.51406209,765600,0,765600,0,765600,0,765600,0,765600,0,765600,0,765600,0,765600,0
766800,10.84693462,766800,5.478367377,766800,10.61156245,766800,30.17185122,766800,17.78000459,766800,17.79221689,766800,8.632617614,766800,7.28675857,766800,7.322020404,766800,31.51166697,766800,0,766800,0,766800,0,766800,0,766800,0,766800,0,766800,0,766800,0
768000,10.82663924,768000,5.455782805,768000,10.62082642,768000,30.16715423,768000,17.77453009,768000,17.78683596,768000,8.728441879,768000,7.261875595,768000,7.296646343,768000,31.50192153,768000,0,768000,0,768000,0,768000,0,768000,0,768000,0,768000,0,768000,0
769200,10.80610756,769200,5.521747606,769200,10.6234392,769200,30.16571891,769200,17.77122057,769200,17.78367723,769200,8.388248452,769200,7.246001216,769200,7.280481097,769200,31.49580128,769200,0,769200,0,769200,0,769200,0,769200,0,769200,0,769200,0,769200,0
770400,10.77993007,770400,5.539969689,770400,10.61139179,770400,30.16183775,770400,17.76453278,770400,17.77722111,770400,8.436524883,770400,7.212792292,770400,7.246654329,770400,31.48283895,770400,0,770400,0,770400,0,770400,0,770400,0,770400,0,770400,0,770400,0
771600,10.74665937,771600,5.478064468,771600,10.59979408,771600,30.15621752,771600,17.75761019,771600,17.77047617,771600,8.139879009,771600,7.181069706,771600,7.214373812,771600,31.46938717,771600,0,771600,0,771600,0,771600,0,771600,0,771600,0,771600,0,771600,0
772800,10.72744034,772800,5.478070125,772800,10.60417737,772800,30.15277738,772800,17.75352817,772800,17.7664472,772800,8.254105768,772800,7.163045748,772800,7.196080032,772800,31.46123444,772800,0,772800,0,772800,0,772800,0,772800,0,772800,0,772800,0,772800,0
774000,10.72040853,774000,5.49304857,774000,10.60601247,774000,30.15203701,774000,17.75253942,774000,17.76545085,774000,8.067390128,774000,7.158558783,774000,7.191528308,774000,31.4592117,774000,0,774000,0,774000,0,774000,0,774000,0,774000,0,774000,0,774000,0
775200,10.71066119,775200,5.522064081,775200,10.60700094,775200,30.15036712,775200,17.75001686,775200,17.76295672,775200,8.180262998,775200,7.146684928,775200,7.179480989,775200,31.45385781,775200,0,775200,0,775200,0,775200,0,775200,0,775200,0,775200,0,775200,0
776400,10.6828809,776400,5.53725239,776400,10.59760824,776400,30.14635154,776400,17.74357316,776400,17.75657847,776400,7.993419818,776400,7.116958138,776400,7.149319246,776400,31.440124,776400,0,776400,0,776400,0,776400,0,776400,0,776400,0,776400,0,776400,0
777600,10.65266289,777600,5.4677887,777600,10.58469207,777600,30.14041778,777600,17.73703071,777600,17.74997746,777600,8.037742373,777600,7.088966924,777600,7.120953767,777600,31.42649565,777600,0,777600,0,777600,0,777600,0,777600,0,777600,0,777600,0,777600,0
778800,10.63717088,778800,5.461869179,778800,10.59032099,778800,30.13775279,778800,17.73418887,778800,17.747081,778800,7.914104844,778800,7.077443251,778800,7.109304461,778800,31.42073791,778800,0,778800,0,778800,0,778800,0,778800,0,778800,0,778800,0,778800,0
780000,10.62736285,780000,5.487363989,780000,10.59185559,780000,30.13601587,780000,17.73199558,780000,17.74484787,780000,7.990056102,780000,7.068094834,780000,7.099859179,780000,31.4161224,780000,0,780000,0,780000,0,780000,0,780000,0,780000,0,780000,0,780000,0
781200,10.6013949,781200,5.492441076,781200,10.58081349,781200,30.1314842,781200,17.72566629,781200,17.7384328,781200,7.877245924,781200,7.041705047,781200,7.073196184,781200,31.40304655,781200,0,781200,0,781200,0,781200,0,781200,0,781200,0,781200,0,781200,0
782400,10.57133147,782400,5.377037861,782400,10.54945244,782400,30.12519343,782400,17.71894768,782400,17.7315822,782400,7.907147693,782400,7.016492559,782400,7.047755672,782400,31.39024036,782400,0,782400,0,782400,0,782400,0,782400,0,782400,0,782400,0,782400,0
783600,10.56225274,783600,5.344880797,783600,10.54400943,783600,30.12365416,783600,17.7175478,783600,17.73014299,783600,7.832998058,783600,7.011895806,783600,7.043130739,783600,31.38786499,783600,0,783600,0,783600,0,783600,0,783600,0,783600,0,783600,0,783600,0
784800,10.54273828,784800,5.322261769,784800,10.55370197,784800,30.11843373,784800,17.71158688,784800,17.72422895,784800,7.861647034,784800,6.991337312,784800,7.022466408,784800,31.3773019,784800,0,784800,0,784800,0,784800,0,784800,0,784800,0,784800,0,784800,0
786000,10.52219951,786000,5.3915363,786000,10.55441101,786000,30.11678407,786000,17.70811566,786000,17.72084534,786000,7.793415528,786000,6.978354547,786000,7.009421724,786000,31.37079542,786000,0,786000,0,786000,0,786000,0,786000,0,786000,0,786000,0,786000,0
787200,10.49841602,787200,5.404151325,787200,10.54352876,787200,30.11269559,787200,17.70151984,787200,17.71435289,787200,7.806251158,787200,6.952571919,787200,6.983471649,787200,31.35763816,787200,0,787200,0,787200,0,787200,0,787200,0,787200,0,787200,0,787200,0
788400,10.47217365,788400,5.352801265,788400,10.53257897,788400,30.10820879,788400,17.69604745,788400,17.70897385,788400,7.747573523,788400,6.932773104,788400,6.963548904,788400,31.34650475,788400,0,788400,0,788400,0,788400,0,788400,0,788400,0,788400,0,788400,0
789600,10.45642929,789600,5.351692568,789600,10.53821573,789600,30.10484663,789600,17.69202807,789600,17.70501175,789600,7.770442463,789600,6.918660132,789600,6.949381179,789600,31.33799502,789600,0,789600,0,789600,0,789600,0,789600,0,789600,0,789600,0,789600,0
790800,10.44916697,790800,5.367381618,790800,10.53860134,790800,30.10410916,790800,17.69105565,790800,17.70402698,790800,7.730605009,790800,6.915162114,790800,6.945870849,790800,31.33586727,790800,0,790800,0,790800,0,790800,0,790800,0,790800,0,790800,0,790800,0
792000,10.44267076,792000,5.391696903,792000,10.54001467,792000,30.10272881,792000,17.68908566,792000,17.70206783,792000,7.754772182,792000,6.907815594,792000,6.93849561,792000,31.33139476,792000,0,792000,0,792000,0,792000,0,792000,0,792000,0,792000,0,792000,0
793200,10.41752222,793200,5.410715034,793200,10.52952528,793200,30.0985715,793200,17.68270114,793200,17.69569084,793200,7.71104905,793200,6.884581044,793200,6.915158908,793200,31.31686713,793200,0,793200,0,793200,0,793200,0,793200,0,793200,0,793200,0,793200,0
794400,10.39125411,794400,5.342095802,794400,10.51755351,794400,30.09319209,794400,17.67673413,794400,17.68965009,794400,7.717534343,794400,6.864462464,794400,6.894964332,794400,31.30359227,794400,0,794400,0,794400,0,794400,0,794400,0,794400,0,794400,0,794400,0
795600,10.37740853,795600,5.336537785,795600,10.52203987,795600,30.09045099,795600,17.67379015,795600,17.68665188,795600,7.689192434,795600,6.855039609,795600,6.88552877,795600,31.29721531,795600,0,795600,0,795600,0,795600,0,795600,0,795600,0,795600,0,795600,0
796800,10.36971562,796800,5.355407863,796800,10.52398772,796800,30.08911086,796800,17.6721249,796800,17.6849492,796800,7.70399729,796800,6.849420836,796800,6.879904888,796800,31.29346543,796800,0,796800,0,796800,0,796800,0,796800,0,796800,0,796800,0,796800,0
798000,10.34668739,798000,5.365569541,798000,10.51202984,798000,30.08436449,798000,17.66583385,798000,17.67850476,798000,7.673346269,798000,6.828687601,798000,6.859142986,798000,31.27963803,798000,0,798000,0,798000,0,798000,0,798000,0,798000,0,798000,0,798000,0
799200,10.31845847,799200,5.245720377,799200,10.48066321,799200,30.07810322,799200,17.6591439,799200,17.67163349,799200,7.672121904,799200,6.808748169,799200,6.83918724,799200,31.26618383,799200,0,799200,0,799200,0,799200,0,799200,0,799200,0,799200,0,799200,0
800400,10.3099345,800400,5.211045548,800400,10.47434205,800400,30.07641805,800400,17.65759438,800400,17.67004079,800400,7.654820259,800400,6.804697521,800400,6.835144746,800400,31.26343396,800400,0,800400,0,800400,0,800400,0,800400,0,800400,0,800400,0,800400,0
801600,10.29071307,801600,5.192110109,801600,10.48335197,801600,30.07103568,801600,17.65135124,801600,17.6638257,801600,7.65039876,801600,6.78741585,801600,6.817912922,801600,31.25187821,801600,0,801600,0,801600,0,801600,0,801600,0,801600,0,801600,0,801600,0
