Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value
540000.0,24.945364557570773,540000.0,22.96787757981886,540000.0,24.531882793650546,540000.0,29.06642519385391,540000.0,26.517233767857057,540000.0,26.51984965832529,540000.0,27.861931630465936,540000.0,24.914183191503803,540000.0,24.946941019231975,540000.0,48.733629533749514,540000.0,0.0,540000.0,0.0,540000.0,0.0,540000.0,0.0
552000.0,24.927783133542313,552000.0,22.689671072669682,552000.0,24.430382961794816,552000.0,29.392885504653634,552000.0,26.595073712678122,552000.0,26.597667974298535,552000.0,36.54970332600528,552000.0,24.704863724546726,552000.0,24.73669106258933,552000.0,48.53038690844515,552000.0,0.0,552000.0,0.5199996360000003,552000.0,0.0,552000.0,0.0
564000.0,24.91903173268672,564000.0,22.455801998141883,564000.0,24.342895617619636,564000.0,29.65371395055852,564000.0,26.653406480586675,564000.0,26.65595357002574,564000.0,37.09692200210405,564000.0,24.51452794639065,564000.0,24.54559306823055,564000.0,48.33665494054008,564000.0,0.0,564000.0,0.0,564000.0,0.0,564000.0,0.0
576000.0,24.86907303395222,576000.0,22.19274680073054,576000.0,24.23931567779412,576000.0,29.95239306631879,576000.0,26.7158445422198,576000.0,26.719006162649737,576000.0,31.727803820961036,576000.0,24.27669544315771,576000.0,24.30705762111643,576000.0,48.0915453793009,576000.0,0.0,576000.0,0.0,576000.0,0.0,576000.0,0.0
588000.0,24.784342955017625,588000.0,21.960579149704266,588000.0,24.143376149743855,588000.0,30.238504243414262,588000.0,26.7723463220832,588000.0,26.77584415768494,588000.0,29.29112023609994,588000.0,24.036665430199427,588000.0,24.066602698236412,588000.0,47.84178015606401,588000.0,0.0,588000.0,0.0,588000.0,0.0,588000.0,0.0
600000.0,24.70073974868535,600000.0,21.72397419955229,600000.0,24.046654451063237,600000.0,30.512902540862143,600000.0,26.82384586642124,600000.0,26.82728484509565,600000.0,27.053858973376894,600000.0,23.796304409921042,600000.0,23.825916572646086,600000.0,47.59589762170844,600000.0,0.0,600000.0,0.0,600000.0,0.0,600000.0,0.0
612000.0,24.63754644948789,612000.0,21.49286017447246,612000.0,23.95289859509362,612000.0,30.777238629989252,612000.0,26.870404264152434,612000.0,26.874403021012938,612000.0,35.810803912636246,612000.0,23.555778945999446,612000.0,23.585152467365482,612000.0,47.356578491896016,612000.0,0.0,612000.0,0.5199996360000003,612000.0,0.0,612000.0,0.0
624000.0,24.594648388690125,624000.0,21.324337241627482,624000.0,23.877304146710056,624000.0,30.991708021130112,624000.0,26.90642965935219,624000.0,26.9110882346582,624000.0,36.22727812297247,624000.0,23.359990750987144,624000.0,23.389390875465267,624000.0,47.161864353207356,624000.0,0.0,624000.0,0.0,624000.0,0.0,624000.0,0.0
636000.0,24.51270028484104,636000.0,21.134659573306482,636000.0,23.78972549273837,636000.0,31.238126398998883,636000.0,26.946780425831953,636000.0,26.95135724206032,636000.0,30.94688508486539,636000.0,23.134711855025337,636000.0,23.164265958675745,636000.0,46.93936098969073,636000.0,0.0,636000.0,0.0,636000.0,0.0,636000.0,0.0
648000.0,24.39865284940299,648000.0,20.935629025527398,648000.0,23.7071291345644,648000.0,31.475713287416085,648000.0,26.983731890508896,648000.0,26.988532435422297,648000.0,28.516600371709508,648000.0,22.922040761582927,648000.0,22.95194479988367,648000.0,46.728796331041565,648000.0,0.0,648000.0,0.0,648000.0,0.0,648000.0,0.0
660000.0,24.29135649722967,660000.0,20.760130710515202,660000.0,23.62728863308797,660000.0,31.70529330525895,660000.0,27.017701345020168,660000.0,27.023253567328705,660000.0,26.29960928552102,660000.0,22.71610735084736,660000.0,22.74635890642715,660000.0,46.527900252741446,660000.0,0.0,660000.0,0.0,660000.0,0.0,660000.0,0.0
672000.0,24.20856308147155,672000.0,20.604945319238393,672000.0,23.553099777885663,672000.0,31.926674743856527,672000.0,27.049886543732836,672000.0,27.055409641176727,672000.0,35.09501377393528,672000.0,22.51674746392767,672000.0,22.54725199948948,672000.0,46.33658151562501,672000.0,0.0,672000.0,0.5199996360000003,672000.0,0.0,672000.0,0.0
684000.0,24.153013613524404,684000.0,20.469149774672964,684000.0,23.4910133655145,684000.0,32.105819463904005,684000.0,27.075097517011265,684000.0,27.080497126973487,684000.0,35.543738700904846,684000.0,22.35924839786415,684000.0,22.390049526697226,684000.0,46.18542984346192,684000.0,0.0,684000.0,0.0,684000.0,0.0,684000.0,0.0
696000.0,24.041062282921967,696000.0,20.324115342548787,696000.0,23.420704405317917,696000.0,32.31298312203167,696000.0,27.103126969622192,696000.0,27.108742551797025,696000.0,27.953445278605404,696000.0,22.189760839028704,696000.0,22.221373395399006,696000.0,46.01520323959318,696000.0,0.0,696000.0,0.0,696000.0,0.0,696000.0,0.0
708000.0,23.94767687330978,708000.0,20.17796726839859,708000.0,23.35479181683144,708000.0,32.513443997957225,708000.0,27.12937081053972,708000.0,27.135418053400738,708000.0,34.80780356510177,708000.0,22.025750553808845,708000.0,22.057842110678518,708000.0,45.854237625447944,708000.0,0.0,708000.0,0.5199996360000003,708000.0,0.0,708000.0,0.0
720000.0,23.9015045607674,720000.0,20.069803219606907,720000.0,23.299260628234894,720000.0,32.676825609721575,720000.0,27.15016434053391,720000.0,27.156599211324597,720000.0,30.513826500302656,720000.0,21.89227942664392,720000.0,21.924778981793573,720000.0,45.7251788433829,720000.0,0.0,720000.0,0.0,720000.0,0.0,720000.0,0.0
732000.0,23.793934746188295,732000.0,19.944014638260033,732000.0,23.240458579300245,732000.0,32.863383157322126,732000.0,27.17347790605009,732000.0,27.180089761476417,732000.0,34.95193151628814,732000.0,21.750377634020168,732000.0,21.783512753811348,732000.0,45.58240028040955,732000.0,0.0,732000.0,0.5199996360000003,732000.0,0.0,732000.0,0.0
744000.0,23.74388645505001,744000.0,19.847754649887385,744000.0,23.191056259489915,744000.0,33.01724372033238,744000.0,27.19223981970186,744000.0,27.199214991559558,744000.0,30.352511884189596,744000.0,21.634161294204056,744000.0,21.667771885781395,744000.0,45.46781238359478,744000.0,0.0,744000.0,0.0,744000.0,0.0,744000.0,0.0
756000.0,23.6129529681075,756000.0,19.72866930412736,756000.0,23.13707569707497,756000.0,33.19327862159452,756000.0,27.21338608543146,756000.0,27.22048082149007,756000.0,25.686306271861366,756000.0,21.50496629158058,756000.0,21.53904898353435,756000.0,45.33942345502261,756000.0,0.0,756000.0,0.0,756000.0,0.0,756000.0,0.0
768000.0,23.5467767130269,768000.0,19.69463861134102,768000.0,23.11709100177994,768000.0,33.2520043740757,768000.0,27.220360473657397,768000.0,27.22750382422201,768000.0,23.69342610333228,768000.0,21.449527417070215,768000.0,21.48324923202807,768000.0,45.29558000640985,768000.0,0.0,768000.0,0.0,768000.0,0.0,768000.0,0.0
780000.0,23.529486000188662,780000.0,19.683099751793872,780000.0,23.10982602731257,780000.0,33.269511153820844,780000.0,27.222438428719418,780000.0,27.229580155462543,780000.0,23.38066558197074,780000.0,21.430834915199377,780000.0,21.464371880991482,780000.0,45.28230771042685,780000.0,0.0,780000.0,0.0,780000.0,0.0,780000.0,0.0
792000.0,23.515019753888257,792000.0,19.673027897303935,792000.0,23.10406124194799,792000.0,33.28404377870018,792000.0,27.224155658688144,792000.0,27.23130139726531,792000.0,23.153283256025894,792000.0,21.414931720311426,792000.0,21.4483045809099,792000.0,45.271231374541664,792000.0,0.0,792000.0,0.0,792000.0,0.0,792000.0,0.0
804000.0,23.499463877329397,804000.0,19.661980911592572,804000.0,23.09813237809677,804000.0,33.29983948869831,804000.0,27.226013002357774,804000.0,27.23317238508812,804000.0,22.906637109566493,804000.0,21.397307985030704,804000.0,21.43049594552241,804000.0,45.25909809204406,804000.0,0.0,804000.0,0.0,804000.0,0.0,804000.0,0.0
816000.0,23.484512940152353,816000.0,19.65161855196357,816000.0,23.092580158409827,816000.0,33.31526559902572,816000.0,27.227824228305483,816000.0,27.23499933186908,816000.0,22.69269927779283,816000.0,21.37986358262729,816000.0,21.412868199398503,816000.0,45.247175253717685,816000.0,0.0,816000.0,0.0,816000.0,0.0,816000.0,0.0
828000.0,23.471679570946545,828000.0,19.64240354262647,828000.0,23.08794613483791,828000.0,33.32839796543669,828000.0,27.229360447444282,828000.0,27.236555750769007,828000.0,22.52862191576023,828000.0,21.364920269678375,828000.0,21.397769099194075,828000.0,45.2370001322115,828000.0,0.0,828000.0,0.0,828000.0,0.0,828000.0,0.0
840000.0,23.459348912828695,840000.0,19.633780533250683,840000.0,23.08379555308598,840000.0,33.34085852935481,840000.0,27.230815146996168,840000.0,27.238033808314402,840000.0,22.386308577145016,840000.0,21.350675854157817,840000.0,21.383378308336972,840000.0,45.22731490632334,840000.0,0.0,840000.0,0.0,840000.0,0.0,840000.0,0.0
852000.0,23.44448979452786,852000.0,19.62373401466471,852000.0,23.078759889637862,852000.0,33.35617802027811,852000.0,27.23260450729307,852000.0,27.2398516878101,852000.0,22.23150142722507,852000.0,21.333039614582596,852000.0,21.36556453134446,852000.0,45.21531846445298,852000.0,0.0,852000.0,0.0,852000.0,0.0,852000.0,0.0
864000.0,23.433916107878865,864000.0,19.616201011598573,864000.0,23.075058469663595,864000.0,33.36729082063497,864000.0,27.233898270256244,864000.0,27.24116893597449,864000.0,22.131963173926202,864000.0,21.32028181332894,864000.0,21.352681272756456,864000.0,45.2066306498235,864000.0,0.0,864000.0,0.0,864000.0,0.0,864000.0,0.0
