Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat
115000.0,5.370288055483609,115000.0,27.410272948222953,115000.0,0.0,115000.0,0.0,115000.0,1.624664599561375,115000.0,18.736110288968973,115000.0,0.0,115000.0,0.0,115000.0,2.3981931035064994,115000.0,29.33006947812609,115000.0,0.0,115000.0,0.828,115000.0,2.4417992577507857,115000.0,29.371308091809937,115000.0,0.0,115000.0,0.0,115000.0,2.437590417176547,115000.0,29.292809608797285,115000.0,0.0,115000.0,0.04000000799999998,115000.0,0.2390801205924699,115000.0,11.306651284934429,115000.0,0.0,115000.0,0.0,115000.0,11.071401351040153,115000.0,15.751353822492067,115000.0,0.14900000000000002,115000.0,0.0,115000.0,11.085159758414765,115000.0,15.927635664884027,115000.0,0.14899999999999997,115000.0,0.14899999999999997,115000.0,10.209093337837635,115000.0,15.407773157377795,115000.0,0.0,115000.0,0.0,115000.0,5.31618019135186,115000.0,27.27810041018825,115000.0,0.0,115000.0,0.0,115000.0,22.940269647616166,115000.0,34.08304506669817,115000.0,0.50200004,115000.0,0.50200004
115200.0,4.376363671755332,115200.0,35.57236373930492,115200.0,0.0,115200.0,0.0,115200.0,1.6758426925065184,115200.0,18.990503817369937,115200.0,0.0,115200.0,0.0,115200.0,2.392855450972783,115200.0,29.54148774023313,115200.0,0.0,115200.0,0.828,115200.0,2.4313642104238236,115200.0,29.589691474951223,115200.0,0.0,115200.0,0.0,115200.0,2.4272437115210472,115200.0,29.51087659909003,115200.0,0.0,115200.0,0.04000000799999998,115200.0,0.27629318735701147,115200.0,11.263005695147436,115200.0,0.0,115200.0,0.0,115200.0,11.061828454338723,115200.0,15.782229101491295,115200.0,0.14900000000000002,115200.0,0.0,115200.0,11.076723611346083,115200.0,15.958836540212355,115200.0,0.14899999999999997,115200.0,0.14899999999999997,115200.0,10.193610069354873,115200.0,15.423528321738537,115200.0,0.0,115200.0,0.0,115200.0,4.333918869522913,115200.0,36.11638880416449,115200.0,0.0,115200.0,0.0,115200.0,22.99980142598185,115200.0,34.28400323644416,115200.0,0.50200004,115200.0,0.50200004
115400.0,6.92488928135075,115400.0,34.891437081405265,115400.0,0.0,115400.0,0.0,115400.0,1.742497113778187,115400.0,19.104102751721374,115400.0,0.0,115400.0,0.0,115400.0,2.3874835309535296,115400.0,29.756598205858644,115400.0,0.0,115400.0,0.828,115400.0,2.422214825391744,115400.0,29.806761376040647,115400.0,0.0,115400.0,0.0,115400.0,2.418007395632042,115400.0,29.727868293137067,115400.0,0.0,115400.0,0.04000000799999998,115400.0,0.16679573158084154,115400.0,11.068065489345031,115400.0,0.0,115400.0,0.0,115400.0,11.048174589865274,115400.0,15.805606311371374,115400.0,0.14900000000000002,115400.0,0.0,115400.0,11.064013898926698,115400.0,15.982115488604816,115400.0,0.14899999999999997,115400.0,0.14899999999999997,115400.0,10.16627647196456,115400.0,15.424840581328095,115400.0,0.0,115400.0,0.0,115400.0,7.444160053442145,115400.0,34.52336870815475,115400.0,0.0,115400.0,0.0,115400.0,23.085218670548233,115400.0,34.473463556867785,115400.0,0.50200004,115400.0,0.50200004
115600.0,9.700976784037199,115600.0,30.421656708989442,115600.0,0.0,115600.0,0.0,115600.0,1.7710897010506814,115600.0,19.100952637515327,115600.0,0.0,115600.0,0.0,115600.0,2.384825880892354,115600.0,29.962533815564587,115600.0,0.0,115600.0,0.828,115600.0,2.4149202792116613,115600.0,30.01898374875944,115600.0,0.0,115600.0,0.0,115600.0,2.4106903992458952,115600.0,29.939805047212143,115600.0,0.0,115600.0,0.04000000799999998,115600.0,-0.041266776402854796,115600.0,10.771441985299345,115600.0,0.0,115600.0,0.0,115600.0,11.028903665930168,115600.0,15.8202774191727,115600.0,0.14900000000000002,115600.0,0.0,115600.0,11.045484288712908,115600.0,15.996458335846413,115600.0,0.14899999999999997,115600.0,0.14899999999999997,115600.0,10.130753388597292,115600.0,15.415598573174506,115600.0,0.0,115600.0,0.0,115600.0,9.399444319307914,115600.0,30.21831759340176,115600.0,0.0,115600.0,0.0,115600.0,23.174935951761366,115600.0,34.637135330764025,115600.0,0.50200004,115600.0,0.50200004
115800.0,7.535785357724322,115800.0,27.427411098194668,115800.0,0.0,115800.0,0.0,115800.0,1.7374407947347323,115800.0,19.016817724664296,115800.0,0.0,115800.0,0.0,115800.0,2.3807649589701945,115800.0,30.156001914771526,115800.0,0.0,115800.0,0.828,115800.0,2.4097940158758133,115800.0,30.223926993113178,115800.0,0.0,115800.0,0.0,115800.0,2.4055157234299442,115800.0,30.14435723761381,115800.0,0.0,115800.0,0.04000000799999998,115800.0,-0.2204836253711,115800.0,10.403186489644918,115800.0,0.0,115800.0,0.0,115800.0,11.013100623110995,115800.0,15.826042577473945,115800.0,0.14900000000000002,115800.0,0.0,115800.0,11.02995697044176,115800.0,16.001615966405293,115800.0,0.14899999999999997,115800.0,0.14899999999999997,115800.0,10.103977807882753,115800.0,15.397602900726904,115800.0,0.0,115800.0,0.0,115800.0,7.41782432396101,115800.0,27.29806637440891,115800.0,0.0,115800.0,0.0,115800.0,23.225808203015095,115800.0,34.770563354250456,115800.0,0.50200004,115800.0,0.50200004
116000.0,6.355534525773921,116000.0,35.658886077449324,116000.0,0.0,116000.0,0.0,116000.0,1.6785704345002985,116000.0,19.070339722593776,116000.0,0.0,116000.0,0.0,116000.0,2.375080645690175,116000.0,30.34222784232158,116000.0,0.0,116000.0,0.828,116000.0,2.4056741602547724,116000.0,30.42195249670229,116000.0,0.0,116000.0,0.0,116000.0,2.401329593581079,116000.0,30.341636095034705,116000.0,0.0,116000.0,0.04000000799999998,116000.0,-0.35585546952700703,116000.0,9.984958534683107,116000.0,0.0,116000.0,0.0,116000.0,11.001467948702153,116000.0,15.823175424657007,116000.0,0.14900000000000002,116000.0,0.0,116000.0,11.018393998232975,116000.0,15.99780200895355,116000.0,0.14899999999999997,116000.0,0.14899999999999997,116000.0,10.085169136793537,116000.0,15.37178044936231,116000.0,0.0,116000.0,0.0,116000.0,6.289241113214786,116000.0,36.20476660252543,116000.0,0.0,116000.0,0.0,116000.0,23.253023087788524,116000.0,34.850023868128694,116000.0,0.50200004,116000.0,0.50200004
116200.0,5.46896873198477,116200.0,35.014008029181625,116200.0,0.0,116200.0,0.0,116200.0,1.6027797573902554,116200.0,19.00595679003004,116200.0,0.0,116200.0,0.0,116200.0,2.367465238663617,116200.0,30.524692649199608,116200.0,0.0,116200.0,0.828,116200.0,2.4007930083417337,116200.0,30.612177202760815,116200.0,0.0,116200.0,0.0,116200.0,2.3963755183313706,116200.0,30.53140536638821,116200.0,0.0,116200.0,0.04000000799999998,116200.0,-0.50083609744767,116200.0,9.541387230838291,116200.0,0.0,116200.0,0.0,116200.0,10.988761978836735,116200.0,15.812373197071404,116200.0,0.14900000000000002,116200.0,0.0,116200.0,11.005655195183397,116200.0,15.985726112488823,116200.0,0.14899999999999997,116200.0,0.14899999999999997,116200.0,10.065323666821955,116200.0,15.339379775928332,116200.0,0.0,116200.0,0.0,116200.0,5.419400897590149,116200.0,34.64925888470106,116200.0,0.0,116200.0,0.0,116200.0,23.27479856045269,116200.0,34.86936354452301,116200.0,0.50200004,116200.0,0.50200004
116400.0,4.735688808371507,116400.0,30.729025221127642,116400.0,0.0,116400.0,0.0,116400.0,1.5132768982782607,116400.0,18.860177257374097,116400.0,0.0,116400.0,0.0,116400.0,2.3577250529937777,116400.0,30.680381245553708,116400.0,0.0,116400.0,0.828,116400.0,2.3949352556073933,116400.0,30.767459700111992,116400.0,0.0,116400.0,0.0,116400.0,2.3904371458346856,116400.0,30.686202623513115,116400.0,0.0,116400.0,0.04000000799999998,116400.0,-0.6549895475320375,116400.0,9.163458543163753,116400.0,0.0,116400.0,0.0,116400.0,10.974838878037032,116400.0,15.798321760571692,116400.0,0.14900000000000002,116400.0,0.0,116400.0,10.991569442471667,116400.0,15.97041803067847,116400.0,0.14899999999999997,116400.0,0.14899999999999997,116400.0,10.04422320516508,116400.0,15.30866411616871,116400.0,0.0,116400.0,0.0,116400.0,4.695223242325747,116400.0,30.5249139308575,116400.0,0.0,116400.0,0.0,116400.0,23.29061343343024,116400.0,34.84514781358194,116400.0,0.50200004,116400.0,0.50200004
116600.0,4.118772100923604,116600.0,27.82065985828092,116600.0,0.0,116600.0,0.0,116600.0,1.4135069067628105,116600.0,18.67113929146942,116600.0,0.0,116600.0,0.0,116600.0,2.345979241640465,116600.0,30.81514041551663,116600.0,0.0,116600.0,0.828,116600.0,2.388155442110979,116600.0,30.91917238569413,116600.0,0.0,116600.0,0.0,116600.0,2.3835765507761115,116600.0,30.83810880104664,116600.0,0.0,116600.0,0.04000000799999998,116600.0,-0.8115804971739423,116600.0,8.756829997703843,116600.0,0.0,116600.0,0.0,116600.0,10.96023437126884,116600.0,15.778860860129004,116600.0,0.14900000000000002,116600.0,0.0,116600.0,10.976665982159115,116600.0,15.949449721872952,116600.0,0.14899999999999997,116600.0,0.14899999999999997,116600.0,10.022656653054556,116600.0,15.272373895690723,116600.0,0.0,116600.0,0.0,116600.0,4.085625251915293,116600.0,27.673487540007038,116600.0,0.0,116600.0,0.0,116600.0,23.299464630962934,116600.0,34.79386823655414,116600.0,0.50200004,116600.0,0.50200004
116800.0,6.685860284494855,116800.0,35.88326708490113,116800.0,0.0,116800.0,0.0,116800.0,1.3633487524639707,116800.0,18.63874331515573,116800.0,0.0,116800.0,0.0,116800.0,2.333378146152785,116800.0,30.959369137811002,116800.0,0.0,116800.0,0.828,116800.0,2.380258089300195,116800.0,31.08823048256338,116800.0,0.0,116800.0,0.0,116800.0,2.37551664311799,116800.0,31.00617686474961,116800.0,0.0,116800.0,0.04000000799999998,116800.0,-0.975423964519369,116800.0,8.264259104720399,116800.0,0.0,116800.0,0.0,116800.0,10.944468445455751,116800.0,15.748506467158352,116800.0,0.14900000000000002,116800.0,0.0,116800.0,10.960453389827526,116800.0,15.917006110445755,116800.0,0.14899999999999997,116800.0,0.14899999999999997,116800.0,9.9998967197432,116800.0,15.222233324399104,116800.0,0.0,116800.0,0.0,116800.0,7.174792490645521,116800.0,36.41995832593244,116800.0,0.0,116800.0,0.0,116800.0,23.301425498212677,116800.0,34.68288376458888,116800.0,0.50200004,116800.0,0.50200004
117000.0,9.342207539166674,117000.0,35.10500210717649,117000.0,0.0,117000.0,0.0,117000.0,1.3124613254566868,117000.0,18.50048072929583,117000.0,0.0,117000.0,0.0,117000.0,2.322418114272836,117000.0,31.10533115121043,117000.0,0.0,117000.0,0.828,117000.0,2.3692528570628744,117000.0,31.248313560695152,117000.0,0.0,117000.0,0.0,117000.0,2.36429702521559,117000.0,31.16568865106447,117000.0,0.0,117000.0,0.04000000799999998,117000.0,-1.2173839436782392,117000.0,7.7768945440293145,117000.0,0.0,117000.0,0.0,117000.0,10.919699398995032,117000.0,15.712156830770502,117000.0,0.14900000000000002,117000.0,0.0,117000.0,10.934890317989927,117000.0,15.878572081398962,117000.0,0.14899999999999997,117000.0,0.14899999999999997,117000.0,9.96586476652456,117000.0,15.168237854061047,117000.0,0.0,117000.0,0.0,117000.0,9.056371736974862,117000.0,34.73385861960806,117000.0,0.0,117000.0,0.0,117000.0,23.29199972798163,117000.0,34.524240369702504,117000.0,0.50200004,117000.0,0.50200004
117200.0,7.079476644168774,117200.0,30.56976176471292,117200.0,0.0,117200.0,0.0,117200.0,1.2178334000323476,117200.0,18.262905672731407,117200.0,0.0,117200.0,0.0,117200.0,2.3052770071898254,117200.0,30.534556562636403,117200.0,0.0,117200.0,0.0,117200.0,2.3529379525341505,117200.0,31.04516895032982,117200.0,0.0,117200.0,0.0,117200.0,2.3479066796582195,117200.0,31.032057583494904,117200.0,0.0,117200.0,0.04000000799999998,117200.0,-1.405581775599541,117200.0,7.492043732790646,117200.0,0.0,117200.0,0.0,117200.0,10.882139059038803,117200.0,15.676276884804576,117200.0,0.14900000000000002,117200.0,0.0,117200.0,10.896592661578817,117200.0,15.841727449375488,117200.0,0.14899999999999997,117200.0,0.14899999999999997,117200.0,9.927031569016826,117200.0,15.129603505048028,117200.0,0.0,117200.0,0.0,117200.0,6.9504665657828335,117200.0,30.370341717776572,117200.0,0.0,117200.0,0.0,117200.0,23.25068534764596,117200.0,34.349277987362676,117200.0,0.50200004,117200.0,0.50200004
117400.0,5.966189186294525,117400.0,27.42698756142036,117400.0,0.0,117400.0,0.0,117400.0,1.1430428807450763,117400.0,18.001537978917554,117400.0,0.0,117400.0,0.0,117400.0,2.2886393057722687,117400.0,30.113265840634323,117400.0,0.0,117400.0,0.0,117400.0,2.3446506851709303,117400.0,30.728118649234034,117400.0,0.0,117400.0,0.0,117400.0,2.339668917350116,117400.0,30.714553630793787,117400.0,0.0,117400.0,0.04000000799999998,117400.0,-1.3936611763315614,117400.0,7.45333298243771,117400.0,0.0,117400.0,0.0,117400.0,10.868541140626453,117400.0,15.639274029605215,117400.0,0.14900000000000002,117400.0,0.0,117400.0,10.882611232810998,117400.0,15.803575901577748,117400.0,0.14899999999999997,117400.0,0.14899999999999997,117400.0,9.916397433170184,117400.0,15.101601638838538,117400.0,0.0,117400.0,0.0,117400.0,5.901991514157077,117400.0,27.292316454589226,117400.0,0.0,117400.0,0.0,117400.0,23.225432821832676,117400.0,34.1316582600088,117400.0,0.50200004,117400.0,0.50200004
117600.0,5.273276108847286,117600.0,35.48020837327762,117600.0,0.0,117600.0,0.0,117600.0,1.0880707658448143,117600.0,17.95723928856873,117600.0,0.0,117600.0,0.0,117600.0,2.27484303124606,117600.0,29.769691821938174,117600.0,0.0,117600.0,0.0,117600.0,2.3378372238306007,117600.0,30.411243560217013,117600.0,0.0,117600.0,0.0,117600.0,2.332898671324429,117600.0,30.396997793727746,117600.0,0.0,117600.0,0.04000000799999998,117600.0,-1.3722045502811657,117600.0,7.510911505886142,117600.0,0.0,117600.0,0.0,117600.0,10.858985267140614,117600.0,15.606879814892311,117600.0,0.14900000000000002,117600.0,0.0,117600.0,10.87272431426796,117600.0,15.769608871307199,117600.0,0.14899999999999997,117600.0,0.14899999999999997,117600.0,9.9096682552703,117600.0,15.083009985227138,117600.0,0.0,117600.0,0.0,117600.0,5.2277469098136695,117600.0,36.02021119858136,117600.0,0.0,117600.0,0.0,117600.0,23.204526249793354,117600.0,33.89704366630657,117600.0,0.50200004,117600.0,0.50200004
117800.0,4.746411072243304,117800.0,34.87263128182676,117800.0,0.0,117800.0,0.0,117800.0,1.0450478714259543,117800.0,17.869597173589764,117800.0,0.0,117800.0,0.0,117800.0,2.263144598418676,117800.0,29.48994533222404,117800.0,0.0,117800.0,0.0,117800.0,2.3317799332162576,117800.0,30.149681485245047,117800.0,0.0,117800.0,0.0,117800.0,2.326876008694871,117800.0,30.134498693905286,117800.0,0.0,117800.0,0.04000000799999998,117800.0,-1.3486599690660472,117800.0,7.613020864672387,117800.0,0.0,117800.0,0.0,117800.0,10.851389725491174,117800.0,15.585509791001957,117800.0,0.14900000000000002,117800.0,0.0,117800.0,10.864811355083093,117800.0,15.746785107039118,117800.0,0.14899999999999997,117800.0,0.14899999999999997,117800.0,9.904755823746216,117800.0,15.073804399943748,117800.0,0.0,117800.0,0.0,117800.0,4.710840340619839,117800.0,34.48687502664084,117800.0,0.0,117800.0,0.0,117800.0,23.18610026033387,117800.0,33.7168895869901,117800.0,0.50200004,117800.0,0.50200004
118000.0,4.3329375525866265,118000.0,30.31193418261351,118000.0,0.0,118000.0,0.0,118000.0,1.0104061278357668,118000.0,17.744759911530657,118000.0,0.0,118000.0,0.0,118000.0,2.2531171860755017,118000.0,29.218533223675827,118000.0,0.0,118000.0,0.0,118000.0,2.326436413928454,118000.0,29.869486375812418,118000.0,0.0,118000.0,0.0,118000.0,2.321562551162651,118000.0,29.854304260796,118000.0,0.0,118000.0,0.04000000799999998,118000.0,-1.3251447664276763,118000.0,7.7698768794344275,118000.0,0.0,118000.0,0.0,118000.0,10.845281568185035,118000.0,15.566645062554574,118000.0,0.14900000000000002,118000.0,0.0,118000.0,10.858404327860203,118000.0,15.72623841694743,118000.0,0.14899999999999997,118000.0,0.14899999999999997,118000.0,9.901106646084784,118000.0,15.068831180833374,118000.0,0.0,118000.0,0.0,118000.0,4.303363364852918,118000.0,30.087567153842457,118000.0,0.0,118000.0,0.0,118000.0,23.17013272456349,118000.0,33.544693072732116,118000.0,0.50200004,118000.0,0.50200004
118200.0,4.004958085460053,118200.0,27.08237361075566,118200.0,0.0,118200.0,0.0,118200.0,0.9822098561034676,118200.0,17.609170066541317,118200.0,0.0,118200.0,0.0,118200.0,2.2445377808964384,118200.0,28.933573227609507,118200.0,0.0,118200.0,0.0,118200.0,2.321813042029448,118200.0,29.5668305283305,118200.0,0.0,118200.0,0.0,118200.0,2.316967067596584,118200.0,29.55246329383232,118200.0,0.0,118200.0,0.04000000799999998,118200.0,-1.3028892724999195,118200.0,7.994430286322474,118200.0,0.0,118200.0,0.0,118200.0,10.840393950617935,118200.0,15.551284961762793,118200.0,0.14900000000000002,118200.0,0.0,118200.0,10.853249712716353,118200.0,15.709144439167472,118200.0,0.14899999999999997,118200.0,0.14899999999999997,118200.0,9.898400492705056,118200.0,15.069666126264641,118200.0,0.0,118200.0,0.0,118200.0,3.979340382960571,118200.0,26.941116389607203,118200.0,0.0,118200.0,0.0,118200.0,23.156620831212344,118200.0,33.377392576277,118200.0,0.50200004,118200.0,0.50200004
118400.0,10.186654447636583,118400.0,34.96196920704175,118400.0,0.0,118400.0,0.0,118400.0,1.055849886594944,118400.0,17.67729313387187,118400.0,0.0,118400.0,0.0,118400.0,2.236601183828602,118400.0,28.676201942192602,118400.0,0.0,118400.0,0.0,118400.0,2.311019658248665,118400.0,29.34046081372664,118400.0,0.0,118400.0,0.0,118400.0,2.3060643811192003,118400.0,29.328699422566046,118400.0,0.0,118400.0,0.04000000799999998,118400.0,-1.2369175103338024,118400.0,8.186139865789077,118400.0,0.0,118400.0,0.0,118400.0,10.828507625080361,118400.0,15.544406426649006,118400.0,0.14900000000000002,118400.0,0.0,118400.0,10.840625735666194,118400.0,15.70126538113978,118400.0,0.14899999999999997,118400.0,0.14899999999999997,118400.0,9.892573117638806,118400.0,15.074741504745928,118400.0,0.0,118400.0,0.0,118400.0,10.228204432413381,118400.0,35.47485458851992,118400.0,0.0,118400.0,0.0,118400.0,23.12150103158584,118400.0,33.27879481812431,118400.0,0.50200004,118400.0,0.50200004
118600.0,7.846159358000291,118600.0,34.26229014137557,118600.0,0.0,118600.0,0.0,118600.0,1.0818428767708121,118600.0,17.67895153469535,118600.0,0.0,118600.0,0.0,118600.0,2.2278672476451344,118600.0,28.449600410708534,118600.0,0.0,118600.0,0.0,118600.0,2.2970101795801443,118600.0,29.077430457422434,118600.0,0.0,118600.0,0.0,118600.0,2.2921864415896342,118600.0,29.06478105395639,118600.0,0.0,118600.0,0.04000000799999998,118600.0,-1.1112680475468453,118600.0,8.455795656487382,118600.0,0.0,118600.0,0.0,118600.0,10.811898427068604,118600.0,15.54064280331608,118600.0,0.14900000000000002,118600.0,0.0,118600.0,10.822840913931561,118600.0,15.696636089865537,118600.0,0.14899999999999997,118600.0,0.14899999999999997,118600.0,9.886450167219003,118600.0,15.085974328683257,118600.0,0.0,118600.0,0.0,118600.0,7.801921536508234,118600.0,33.88214279685236,118600.0,0.0,118600.0,0.0,118600.0,23.067332121524263,118600.0,33.19466172617056,118600.0,0.50200004,118600.0,0.50200004
118800.0,6.533950118050299,118800.0,29.671649933910672,118800.0,0.0,118800.0,0.0,118800.0,1.1093558371963637,118800.0,17.637003862470557,118800.0,0.0,118800.0,0.0,118800.0,2.2194215684091403,118800.0,28.19909439308079,118800.0,0.0,118800.0,0.0,118800.0,2.2858559946270733,118800.0,28.796669964008593,118800.0,0.0,118800.0,0.0,118800.0,2.2811013336043104,118800.0,28.78428983333375,118800.0,0.0,118800.0,0.04000000799999998,118800.0,-0.9861793117295335,118800.0,8.787357296371562,118800.0,0.0,118800.0,0.0,118800.0,10.800516942898295,118800.0,15.542402296829366,118800.0,0.14900000000000002,118800.0,0.0,118800.0,10.810611282851697,118800.0,15.698131465612391,118800.0,0.14899999999999997,118800.0,0.14899999999999997,118800.0,9.8841184828471,118800.0,15.105122144150162,118800.0,0.0,118800.0,0.0,118800.0,6.481872118913371,118800.0,29.46093048435995,118800.0,0.0,118800.0,0.0,118800.0,23.026369606035352,118800.0,33.14144208537412,118800.0,0.50200004,118800.0,0.50200004
119000.0,5.640104749776448,119000.0,29.603928682128355,119000.0,0.0,119000.0,0.0,119000.0,1.1347141690483318,119000.0,17.650750714977836,119000.0,0.0,119000.0,0.0,119000.0,2.2122815695997096,119000.0,27.96760548007767,119000.0,0.0,119000.0,0.0,119000.0,2.2774270564458345,119000.0,28.591752537862806,119000.0,0.0,119000.0,0.0,119000.0,2.272738697586712,119000.0,28.581702672743553,119000.0,0.0,119000.0,0.04000000799999998,119000.0,-0.8791256099379151,119000.0,9.035093018959456,119000.0,0.0,119000.0,0.0,119000.0,10.792958218877379,119000.0,15.547451607250155,119000.0,0.14900000000000002,119000.0,0.0,119000.0,10.802555771072845,119000.0,15.703601126559134,119000.0,0.14899999999999997,119000.0,0.14899999999999997,119000.0,9.883663064627973,119000.0,15.12243554069789,119000.0,0.0,119000.0,0.0,119000.0,5.5946248735970325,119000.0,29.980136764968158,119000.0,0.0,119000.0,0.0,119000.0,22.998003586019973,119000.0,33.12787008258716,119000.0,0.50200004,119000.0,0.50200004
119200.0,4.991945406132926,119200.0,37.78115237802902,119200.0,0.0,119200.0,0.0,119200.0,1.1560122714122858,119200.0,17.801579710819997,119200.0,0.0,119200.0,0.0,119200.0,2.20650825984607,119200.0,27.777233001169975,119200.0,0.0,119200.0,0.0,119200.0,2.270922854809446,119200.0,28.386461531597252,119200.0,0.0,119200.0,0.0,119200.0,2.2663088516713965,119200.0,28.376499842354423,119200.0,0.0,119200.0,0.04000000799999998,119200.0,-0.7894793916749794,119200.0,9.296990260192661,119200.0,0.0,119200.0,0.0,119200.0,10.787684447836995,119200.0,15.555362427319665,119200.0,0.14900000000000002,119200.0,0.0,119200.0,10.79702348545626,119200.0,15.712478500049503,119200.0,0.14899999999999997,119200.0,0.14899999999999997,119200.0,9.884019575800814,119200.0,15.142444027234514,119200.0,0.0,119200.0,0.0,119200.0,4.953632879048961,119200.0,37.5072042413537,119200.0,0.0,119200.0,0.0,119200.0,22.978039220822588,119200.0,33.14004877536704,119200.0,0.50200004,119200.0,0.50200004
119400.0,4.511850056718611,119400.0,32.040635441779585,119400.0,0.0,119400.0,0.0,119400.0,1.1728217634782858,119400.0,17.822608776616562,119400.0,0.0,119400.0,0.0,119400.0,2.201906973497543,119400.0,27.568737348894274,119400.0,0.0,119400.0,0.0,119400.0,2.26597404278228,119400.0,28.12810019632956,119400.0,0.0,119400.0,0.0,119400.0,2.2614330250184,119400.0,28.117830916861276,119400.0,0.0,119400.0,0.04000000799999998,119400.0,-0.7167140116631049,119400.0,9.668317410707195,119400.0,0.0,119400.0,0.0,119400.0,10.783976204575936,119400.0,15.571430347264256,119400.0,0.14900000000000002,119400.0,0.0,119400.0,10.793207171112298,119400.0,15.730844312077627,119400.0,0.14899999999999997,119400.0,0.14899999999999997,119400.0,9.884668743724148,119400.0,15.175263927051818,119400.0,0.0,119400.0,0.0,119400.0,4.480426537847206,119400.0,31.82882150378971,119400.0,0.0,119400.0,0.0,119400.0,22.964152831728093,119400.0,33.19374934261805,119400.0,0.50200004,119400.0,0.50200004
119600.0,4.148022397812324,119600.0,28.33857565611631,119600.0,0.0,119600.0,0.0,119600.0,1.185736238309804,119600.0,17.832519407619724,119600.0,0.0,119600.0,0.0,119600.0,2.1982506268108404,119600.0,27.700873472700653,119600.0,0.0,119600.0,0.828,119600.0,2.2620754985247267,119600.0,28.019215748295228,119600.0,0.0,119600.0,0.0,119600.0,2.257599268398373,119600.0,27.956339996701324,119600.0,0.0,119600.0,0.04000000799999998,119600.0,-0.6567237284877587,119600.0,10.031628017653532,119600.0,0.0,119600.0,0.0,119600.0,10.781221118768217,119600.0,15.592806307599146,119600.0,0.14900000000000002,119600.0,0.0,119600.0,10.790426071238617,119600.0,15.755281412862121,119600.0,0.14899999999999997,119600.0,0.14899999999999997,119600.0,9.885373776597966,119600.0,15.212088646340339,119600.0,0.0,119600.0,0.0,119600.0,4.120927898965388,119600.0,28.18982961295259,119600.0,0.0,119600.0,0.0,119600.0,22.954070095207943,119600.0,33.28033211557138,119600.0,0.50200004,119600.0,0.50200004
119800.0,6.803040907992008,119800.0,35.83049998752077,119800.0,0.0,119800.0,0.0,119800.0,1.2545348283446986,119800.0,18.056931012006263,119800.0,0.0,119800.0,0.0,119800.0,2.195068890181399,119800.0,28.09215886118874,119800.0,0.0,119800.0,0.828,119800.0,2.2556345754566265,119800.0,28.17358147938442,119800.0,0.0,119800.0,0.0,119800.0,2.251103194659546,119800.0,28.09997459160967,119800.0,0.0,119800.0,0.04000000799999998,119800.0,-0.5437934748863611,119800.0,10.248498755123862,119800.0,0.0,119800.0,0.0,119800.0,10.776489066966386,119800.0,15.60787534519225,119800.0,0.14900000000000002,119800.0,0.0,119800.0,10.785771839604942,119800.0,15.772405644279925,119800.0,0.14899999999999997,119800.0,0.14899999999999997,119800.0,9.886966273253506,119800.0,15.235615997787622,119800.0,0.0,119800.0,0.0,119800.0,7.276940922352994,119800.0,36.371394328793734,119800.0,0.0,119800.0,0.0,119800.0,22.937483473928715,119800.0,33.34929460910154,119800.0,0.50200004,119800.0,0.50200004
120000.0,9.278702098758043,120000.0,35.14025513235285,120000.0,0.0,120000.0,0.0,120000.0,1.3404044755292388,120000.0,18.22170903574569,120000.0,0.0,120000.0,0.0,120000.0,2.193836499667328,120000.0,28.34613729510039,120000.0,0.0,120000.0,0.828,120000.0,2.246226000717068,120000.0,28.374149067413274,120000.0,0.0,120000.0,0.0,120000.0,2.241697475796799,120000.0,28.298739502006285,120000.0,0.0,120000.0,0.04000000799999998,120000.0,-0.3323903993045135,120000.0,10.524975479951838,120000.0,0.0,120000.0,0.0,120000.0,10.768784239483425,120000.0,15.630679112684481,120000.0,0.14900000000000002,120000.0,0.0,120000.0,10.77866601395914,120000.0,15.798109095655205,120000.0,0.14899999999999997,120000.0,0.14899999999999997,120000.0,9.89094183763465,120000.0,15.26851997837209,120000.0,0.0,120000.0,0.0,120000.0,8.99266091248524,120000.0,34.752238102605375,120000.0,0.0,120000.0,0.0,120000.0,22.914074505286408,120000.0,33.46662137798333,120000.0,0.50200004,120000.0,0.50200004
