Type,Value
Data Source,Hot_Science_6LTAN_600 : TMD : THERMAL_REVAMP3_HOT_SCIE
Element,PanelX_Minus1
,
,
Time[s],Average Temperature
558.0,5.363281743948782
559.0,5.365494491596059
560.0,5.367626455715948
561.0,5.3696785399608
562.0,5.3716516247860735
563.0,5.373546929355847
564.0,5.3753660511891725
565.0,5.377109755489677
566.0,5.378778768404792
567.0,5.380373793253904
568.0,5.381914702853897
569.0,5.383463216539474
570.0,5.38501935373385
571.0,5.3865781256657455
572.0,5.388134951156381
573.0,5.389692535830369
574.0,5.391280062336356
575.0,5.392895806869532
576.0,5.394533644493009
577.0,5.396187946360124
578.0,5.397853000489531
579.0,5.399519898052851
580.0,5.401183597421579
581.0,5.402840378139921
582.0,5.404486839159692
583.0,5.406120093636687
584.0,5.407740227539245
585.0,5.40934531648125
586.0,5.410932736986886
587.0,5.412500099316937
588.0,5.41404527958622
589.0,5.415567801553848
590.0,5.417066304899484
591.0,5.418538934512947
592.0,5.419984034712914
593.0,5.421400053321071
594.0,5.422778942103378
595.0,5.424115346141984
596.0,5.425408887817149
597.0,5.426659283621606
598.0,5.427866307001316
599.0,5.429026424108561
600.0,5.4301364193239845
601.0,5.43119674828999
602.0,5.432207855409672
603.0,5.4331701802647245
604.0,5.434083850288821
605.0,5.43494886784448
606.0,5.435765682174769
607.0,5.436534714913049
608.0,5.437256381158628
609.0,5.437933726647098
610.0,5.438572964687388
611.0,5.439174206533147
612.0,5.439737273381773
613.0,5.440262012863597
614.0,5.440738376944993
615.0,5.441134446312022
616.0,5.441450063299123
617.0,5.44168767155463
618.0,5.441849575169444
619.0,5.441915935533191
620.0,5.441782804391295
621.0,5.4414454190503125
622.0,5.440914070621715
623.0,5.440198414137258
624.0,5.439320241493797
625.0,5.438384689235158
626.0,5.437413822739915
627.0,5.436407762616524
628.0,5.435366691168176
629.0,5.434287933826271
630.0,5.4331337619246955
631.0,5.431895545302464
632.0,5.43057741755973
633.0,5.429183237720656
634.0,5.427713591657972
635.0,5.4260867943259745
636.0,5.424271887958705
637.0,5.422278395518453
638.0,5.42011514628446
639.0,5.417787533650663
640.0,5.414970644661364
641.0,5.411473468309843
642.0,5.4073415127910565
643.0,5.402616784697016
644.0,5.397338156867188
645.0,5.391702019733197
646.0,5.385894262508733
647.0,5.37992512003729
648.0,5.373803932119428
649.0,5.367539312922441
650.0,5.361285244613326
651.0,5.355262559428832
652.0,5.349456250395164
653.0,5.343849741974332
654.0,5.338427825332306
655.0,5.333177682203962
656.0,5.328089048615998
657.0,5.323149991879592
658.0,5.318349393031217
659.0,5.313676979290414
660.0,5.3091236591639035
661.0,5.304681951646692
662.0,5.300343740545961
663.0,5.29610142239766
664.0,5.291947968728496
665.0,5.287877132320915
666.0,5.283884233546807
667.0,5.279964113885064
668.0,5.276111885686662
669.0,5.272323025336044
670.0,5.268593372741071
671.0,5.2649195039392565
672.0,5.261298364426084
673.0,5.257727107234211
674.0,5.2542030809962
675.0,5.250723909254078
676.0,5.247288650554149
677.0,5.243895592260674
678.0,5.240542754615211
679.0,5.237228306391162
680.0,5.2339506009247705
681.0,5.230709664238157
682.0,5.227504681053982
683.0,5.224334190758805
684.0,5.221196847772057
685.0,5.2180914181069085
686.0,5.215018335348027
687.0,5.2119775301517075
688.0,5.208967837986877
689.0,5.205988150146962
690.0,5.203037442140504
691.0,5.200116491286288
692.0,5.197226234657408
693.0,5.194365803735499
694.0,5.191534327765664
695.0,5.188730995165428
696.0,5.185956901241217
697.0,5.183214155906508
698.0,5.180501932709034
699.0,5.177819380916545
700.0,5.175165719395528
701.0,5.172541696644415
702.0,5.169949923549127
703.0,5.167389763399678
704.0,5.164860495832988
705.0,5.162361466816293
706.0,5.159892871572213
707.0,5.1574567969672005
708.0,5.155052898859917
709.0,5.152680628488055
710.0,5.1503394720241475
711.0,5.1480293667534385
712.0,5.1457519257030535
713.0,5.143506983249039
714.0,5.141294098331336
715.0,5.139112855248593
716.0,5.136962820996159
717.0,5.1348433330052785
718.0,5.132754103411311
719.0,5.130694926895428
720.0,5.128665596979959
721.0,5.126666126268089
722.0,5.124699203044875
723.0,5.122765296213033
724.0,5.120863936164781
725.0,5.1189947051651625
726.0,5.117157273443326
727.0,5.115352765596498
728.0,5.113581454282638
729.0,5.111842927748079
730.0,5.110136818142663
731.0,5.1084627962279665
732.0,5.106821412494413
733.0,5.105212915707147
734.0,5.103636960622438
735.0,5.102093233587664
736.0,5.100581442275521
737.0,5.099101901688906
738.0,5.097654882850663
739.0,5.096240013424863
740.0,5.094856955817194
741.0,5.093505398269896
742.0,5.092186037002947
743.0,5.090900092609076
744.0,5.089647226521025
745.0,5.088427103648489
746.0,5.087239408509077
747.0,5.0860843407816345
748.0,5.084962775518098
749.0,5.083874550844962
750.0,5.082819515417923
751.0,5.0817975409418805
752.0,5.080808894057016
753.0,5.07985472049878
754.0,5.078934920609098
755.0,5.078049298010915
756.0,5.077197663363029
757.0,5.076379234613244
758.0,5.075590871188912
759.0,5.0748319248540215
760.0,5.074102062167458
761.0,5.073400918195652
762.0,5.072726662599831
763.0,5.072067445825929
764.0,5.071420198218428
765.0,5.070784033833009
766.0,5.070157979778708
767.0,5.069540479714957
768.0,5.068922536167393
769.0,5.068300601898723
770.0,5.067673598570371
771.0,5.067040445328507
772.0,5.066399974506326
773.0,5.065747459200005
774.0,5.065080082045827
775.0,5.064396756474652
776.0,5.0636964710164705
777.0,5.062978288198636
778.0,5.062243038041173
779.0,5.061490674591314
780.0,5.0607197531703045
781.0,5.059928853099798
782.0,5.059116606289157
783.0,5.058283044202353
784.0,5.057428333373553
785.0,5.056551220832126
786.0,5.055650458600384
787.0,5.054724825355306
788.0,5.053774613407467
789.0,5.052800944604032
790.0,5.051802568090909
791.0,5.050778204493644
792.0,5.049726604670196
793.0,5.048647919347138
794.0,5.0475441059628645
795.0,5.0464141018062465
796.0,5.045256734309623
797.0,5.0440708599372694
798.0,5.042856500696436
799.0,5.041616356237371
800.0,5.040349569676958
801.0,5.0390549845482155
802.0,5.0377314764976076
803.0,5.036378464859255
804.0,5.0349974327646105
805.0,5.033587621916102
806.0,5.032147945611882
807.0,5.030677361778871
808.0,5.029175105223984
809.0,5.027642067567671
810.0,5.026077653982336
811.0,5.02448089420403
812.0,5.0228508678619965
813.0,5.021186790346164
814.0,5.019489131913029
815.0,5.017757857899168
816.0,5.015992779629643
817.0,5.014193731758094
818.0,5.012360509241694
819.0,5.010492618382278
820.0,5.008589983065059
821.0,5.006652920688837
822.0,5.004681755149842
823.0,5.00267675611624
824.0,5.000638117388902
825.0,4.998566225719725
826.0,4.996461710577704
827.0,4.994325199028686
828.0,4.9921572571402635
829.0,4.989958760345464
830.0,4.987730669713303
831.0,4.985473716221079
832.0,4.983188631634204
833.0,4.980876095936571
834.0,4.978537187693709
835.0,4.976173309343474
836.0,4.973785319005155
837.0,4.971374073504793
838.0,4.968940380978898
839.0,4.966485795588574
840.0,4.964012897785957
841.0,4.9615225779357965
842.0,4.959015663990469
843.0,4.956492950261577
844.0,4.953956161325332
845.0,4.951409279045465
846.0,4.948853288784349
847.0,4.946288905244446
848.0,4.943716822766514
849.0,4.94113851832782
850.0,4.938558673290286
851.0,4.935978405615264
852.0,4.93339824294725
853.0,4.930818708150108
854.0,4.928240797563764
855.0,4.925668818545611
856.0,4.923104089298051
857.0,4.9205470797868225
858.0,4.917998254464855
859.0,4.915458326613155
860.0,4.912931246054131
861.0,4.910418543958445
862.0,4.9079205901967295
863.0,4.905437750670143
864.0,4.90297049626376
865.0,4.900522349425998
866.0,4.898095019273418
867.0,4.895688676994922
868.0,4.893303512850734
869.0,4.890939767776284
870.0,4.888601219305371
871.0,4.886290464970131
872.0,4.884007607091429
873.0,4.881752765873226
874.0,4.879526075938975
875.0,4.877330609148783
876.0,4.875169550005708
877.0,4.873042958089411
878.0,4.870950893226115
879.0,4.8688934263100645
880.0,4.866872799508384
881.0,4.864892444261303
882.0,4.862952352504943
883.0,4.861052487331754
884.0,4.859192833031309
885.0,4.857375160092131
886.0,4.855603519913104
887.0,4.853877955400457
888.0,4.852198341178002
889.0,4.850564570416247
890.0,4.848977640199155
891.0,4.847441082938379
892.0,4.845954959951578
893.0,4.844519023696045
894.0,4.8431330492675295
895.0,4.841797498456453
896.0,4.840515510434197
897.0,4.839287275920041
898.0,4.838112516090524
899.0,4.836990978567292
900.0,4.835922977473294
901.0,4.834912555495291
902.0,4.833960170433587
903.0,4.833065343516711
904.0,4.832227682354474
905.0,4.831447181028062
906.0,4.83072799985012
907.0,4.830071034669096
908.0,4.829475724530644
909.0,4.828941606007303
910.0,4.828468422282696
911.0,4.828060032574201
912.0,4.827718016193836
913.0,4.827441946785842
914.0,4.82723142556554
915.0,4.827086100971134
916.0,4.827008755512452
917.0,4.827001233049901
918.0,4.827063187053054
919.0,4.827194284147517
920.0,4.827394199433795
921.0,4.82766466148736
922.0,4.82800745361824
923.0,4.828422179460796
924.0,4.828908401498909
925.0,4.829465649376009
926.0,4.830094579595032
927.0,4.830796678828909
928.0,4.831571799885576
929.0,4.832419635486784
930.0,4.833339752335125
931.0,4.834332952614139
932.0,4.835401730667681
933.0,4.836545681224279
934.0,4.8377642605473925
935.0,4.839056920119324
936.0,4.84042383872537
937.0,4.841866882628793
938.0,4.84338559723715
939.0,4.84497933773559
940.0,4.846647491225367
941.0,4.8483897346220095
942.0,4.850206788790848
943.0,4.852098154599671
944.0,4.854063145221157
945.0,4.856101096999722
946.0,4.858211596102569
947.0,4.860395741713215
948.0,4.862653025294374
949.0,4.8649825466755106
950.0,4.867383500234937
951.0,4.869855177302786
952.0,4.87239715333599
953.0,4.875008700286647
954.0,4.877688979854391
955.0,4.880437218602728
956.0,4.883252699643717
957.0,4.886134640980159
958.0,4.889082423927044
959.0,4.892095509308859
960.0,4.895173369537914
961.0,4.898315483707273
962.0,4.901520574463246
963.0,4.904787681200456
964.0,4.90811640537487
965.0,4.91150634491615
966.0,4.914957097554561
967.0,4.918466981330805
968.0,4.9220342930532155
969.0,4.925658704527277
970.0,4.929339878080465
971.0,4.933077468282582
972.0,4.936869508686394
973.0,4.9407131296424875
974.0,4.9446080269258434
975.0,4.948553913874535
976.0,4.9525504919152095
977.0,4.956596100483376
978.0,4.960687331053076
979.0,4.964823844398643
980.0,4.969005422233282
981.0,4.973231832374296
982.0,4.977502329577055
983.0,4.981814973041196
984.0,4.986169399451661
985.0,4.99056538174231
986.0,4.995002684004596
987.0,4.9994805357452545
988.0,5.003996016155332
989.0,5.008548521162784
990.0,5.013137830840539
991.0,5.0177637201446545
992.0,5.022425715765466
993.0,5.027121623663737
994.0,5.031850741332486
995.0,5.036612794498737
996.0,5.041407508834969
997.0,5.046234469558004
998.0,5.051091412363676
999.0,5.055977397311907
1000.0,5.060892135218167
1001.0,5.065835360940976
1002.0,5.070806865617324
1003.0,5.075804788817819
1004.0,5.080828167972217
1005.0,5.085876874265671
1006.0,5.090950777277606
1007.0,5.096049718754675
1008.0,5.101170678895486
1009.0,5.106311555951734
1010.0,5.111472283240644
1011.0,5.1166527771682
1012.0,5.121852939523007
1013.0,5.127069835766797
1014.0,5.132300423738348
1015.0,5.137544697020245
1016.0,5.14280263341909
1017.0,5.148074193159073
1018.0,5.153356845484899
1019.0,5.158646652949675
1020.0,5.163943629489757
1021.0,5.1692478220997975
1022.0,5.174559255532293
1023.0,5.179875456215973
1024.0,5.185190710774434
1025.0,5.1905049331574125
1026.0,5.19581826221006
1027.0,5.201130809620991
1028.0,5.206440388203478
1029.0,5.211739384576674
1030.0,5.217027400707964
1031.0,5.222304679197414
1032.0,5.22757143053717
1033.0,5.2328267304449
1034.0,5.238065135162609
1035.0,5.243286121698003
1036.0,5.248489960712421
1037.0,5.253676893706698
1038.0,5.258846427500958
1039.0,5.263993085569204
1040.0,5.269115923228016
1041.0,5.274215245980733
1042.0,5.279291329623416
1043.0,5.2843438884777765
1044.0,5.2893656088478185
1045.0,5.294354404461498
1046.0,5.299310669277766
1047.0,5.304234763245603
1048.0,5.309125266835138
1049.0,5.313927781876885
1050.0,5.318617827509657
1051.0,5.3231972996006105
1052.0,5.327667913405679
1053.0,5.332030661044639
1054.0,5.336214405977259
1055.0,5.340171290519303
1056.0,5.343905041619606
1057.0,5.34741904235663
1058.0,5.35071641220256
1059.0,5.353765982569023
1060.0,5.356534350634383
1061.0,5.35902438532439
1062.0,5.361238822036386
1063.0,5.363180252144103
1064.0,5.364844834580367
1065.0,5.366225178969654
1066.0,5.367323759127807
1067.0,5.368142900775746
1068.0,5.368684755456717
1069.0,5.368960217295156
1070.0,5.368991699287833
1071.0,5.36878118970244
1072.0,5.3683296828015745
1073.0,5.367638168634918
1074.0,5.366717325303747
1075.0,5.365600735425902
1076.0,5.36429075367103
1077.0,5.362786979039279
1078.0,5.36108921452051
1079.0,5.35920319223849
1080.0,5.3571582587268844
1081.0,5.3549578338821755
1082.0,5.352601047416273
1083.0,5.350087079585307
1084.0,5.34741931008314
1085.0,5.344630287542574
1086.0,5.341726111234402
1087.0,5.338705453177882
1088.0,5.335567055931834
1089.0,5.332311587519059
1090.0,5.328964106297515
1091.0,5.325531653392766
1092.0,5.322012630938628
1093.0,5.318405531208137
1094.0,5.314709557337025
1095.0,5.31094285479683
1096.0,5.307113184915794
1097.0,5.303218989451521
1098.0,5.299258816944335
1099.0,5.29523142133633
1100.0,5.29114889455881
1101.0,5.287019195749204
1102.0,5.282840850018283
1103.0,5.278612494700259
1104.0,5.2743328581766376
1105.0,5.270012382490277
1106.0,5.26566276044707
1107.0,5.261283964359378
1108.0,5.256876139864496
1109.0,5.252439407084668
1110.0,5.247978302026182
1111.0,5.243499864343382
1112.0,5.239003890672459
1113.0,5.234490078391764
1114.0,5.22995814649189
1115.0,5.225410505926797
1116.0,5.220853096005451
1117.0,5.216285806156969
1118.0,5.211708307964888
1119.0,5.207120323525783
1120.0,5.2025225356688765
1121.0,5.197917863869791
1122.0,5.193306348174085
1123.0,5.188687805140117
1124.0,5.184062092398496
