Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
50.0,-10.223045813933135,50.0,-10.223045813933135,50.0,-10.223045813933135,50.0,-10.223045813933135,50.0,-10.223045813933135,50.0,-10.223045813933135,50.0,-10.223777342527228,50.0,-10.223777342527228,50.0,-10.223777342527228,50.0,-10.223777342527228,50.0,-10.223777342527228,50.0,-10.223777342527228
60.0,-10.223028613538569,60.0,-10.223028613538569,60.0,-10.223028613538569,60.0,-10.223028613538569,60.0,-10.223028613538569,60.0,-10.223028613538569,60.0,-10.223756281496557,60.0,-10.223756281496557,60.0,-10.223756281496557,60.0,-10.223756281496557,60.0,-10.223756281496557,60.0,-10.223756281496557
70.0,-10.223011536361076,70.0,-10.223011536361076,70.0,-10.223011536361076,70.0,-10.223011536361076,70.0,-10.223011536361076,70.0,-10.223011536361076,70.0,-10.223735306889132,70.0,-10.223735306889132,70.0,-10.223735306889132,70.0,-10.223735306889132,70.0,-10.223735306889132,70.0,-10.223735306889132
80.0,-10.222994581936877,80.0,-10.222994581936877,80.0,-10.222994581936877,80.0,-10.222994581936877,80.0,-10.222994581936877,80.0,-10.222994581936877,80.0,-10.223714419229742,80.0,-10.223714419229742,80.0,-10.223714419229742,80.0,-10.223714419229742,80.0,-10.223714419229742,80.0,-10.223714419229742
90.0,-10.222977749872717,90.0,-10.222977749872717,90.0,-10.222977749872717,90.0,-10.222977749872717,90.0,-10.222977749872717,90.0,-10.222977749872717,90.0,-10.223693619032746,90.0,-10.223693619032746,90.0,-10.223693619032746,90.0,-10.223693619032746,90.0,-10.223693619032746,90.0,-10.223693619032746
100.0,-10.222961039838442,100.0,-10.222961039838442,100.0,-10.222961039838442,100.0,-10.222961039838442,100.0,-10.222961039838442,100.0,-10.222961039838442,100.0,-10.223672906802062,100.0,-10.223672906802062,100.0,-10.223672906802062,100.0,-10.223672906802062,100.0,-10.223672906802062,100.0,-10.223672906802062
110.0,-10.222944451570275,110.0,-10.222944451570275,110.0,-10.222944451570275,110.0,-10.222944451570275,110.0,-10.222944451570275,110.0,-10.222944451570275,110.0,-10.223652283032102,110.0,-10.223652283032102,110.0,-10.223652283032102,110.0,-10.223652283032102,110.0,-10.223652283032102,110.0,-10.223652283032102
120.0,-10.222927984882155,120.0,-10.222927984882155,120.0,-10.222927984882155,120.0,-10.222927984882155,120.0,-10.222927984882155,120.0,-10.222927984882155,120.0,-10.223631748209579,120.0,-10.223631748209579,120.0,-10.223631748209579,120.0,-10.223631748209579,120.0,-10.223631748209579,120.0,-10.223631748209579
130.0,-10.222911639676308,130.0,-10.222911639676308,130.0,-10.222911639676308,130.0,-10.222911639676308,130.0,-10.222911639676308,130.0,-10.222911639676308,130.0,-10.223611302815044,130.0,-10.223611302815044,130.0,-10.223611302815044,130.0,-10.223611302815044,130.0,-10.223611302815044,130.0,-10.223611302815044
140.0,-10.222895415948726,140.0,-10.222895415948726,140.0,-10.222895415948726,140.0,-10.222895415948726,140.0,-10.222895415948726,140.0,-10.222895415948726,140.0,-10.223590947324205,140.0,-10.223590947324205,140.0,-10.223590947324205,140.0,-10.223590947324205,140.0,-10.223590947324205,140.0,-10.223590947324205
150.0,-10.222879313788702,150.0,-10.222879313788702,150.0,-10.222879313788702,150.0,-10.222879313788702,150.0,-10.222879313788702,150.0,-10.222879313788702,150.0,-10.22357068220877,150.0,-10.22357068220877,150.0,-10.22357068220877,150.0,-10.22357068220877,150.0,-10.22357068220877,150.0,-10.22357068220877
