Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_2 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_3 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_4 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_5 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_6 : TMD : BAGHEATERSHEHE_COLD_11LT
Element,272,Element,272,Element,272,Element,272,Element,272,Element,272
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
8830.0,-8.87275151251565,8830.0,-7.527908634443316,8830.0,-5.745625699845082,8830.0,-1.2808568862498755,8830.0,-0.6098209653022365,8830.0,1.6290485620006134
8840.0,-8.87276460582283,8840.0,-7.52797179164327,8840.0,-5.745696629487442,8840.0,-1.2810086749250567,8840.0,-0.6099919104992396,8840.0,1.628797032837202
8850.0,-8.872777500853074,8850.0,-7.52803437085414,8850.0,-5.7457671301463025,8850.0,-1.2811597374646162,8850.0,-0.6101620085759617,8850.0,1.6285469369278913
8860.0,-8.872790197839919,8860.0,-7.528096376519273,8860.0,-5.745837204604914,8860.0,-1.2813100799339272,8860.0,-0.6103312669382575,8860.0,1.6282982603689753
8870.0,-8.872802697035102,8870.0,-7.528157813053399,8870.0,-5.7459068556363775,8870.0,-1.281459708351962,8870.0,-0.6104996929305535,8870.0,1.628050989390404
8880.0,-8.872814998708902,8880.0,-7.528218684843698,8880.0,-5.745976086004432,8880.0,-1.2816086286922703,8880.0,-0.6106672938372071,8880.0,1.627805110353387
8890.0,-8.872827103150446,8890.0,-7.528278996250406,8890.0,-5.746044898464057,8890.0,-1.2817568468840599,8890.0,-0.6108340768837263,8890.0,1.6275606097486237
8900.0,-8.872839010668018,8900.0,-7.528338751607844,8900.0,-5.74611329576195,8900.0,-1.2819043688130063,8900.0,-0.6110000492376184,8900.0,1.6273174741945684
8910.0,-8.872850721589153,8910.0,-7.528397955224774,8910.0,-5.746181280637004,8910.0,-1.282051200322193,8910.0,-0.6111652180096491,8910.0,1.627075690435253
8920.0,-8.87286223626058,8920.0,-7.528456611385056,8920.0,-5.746248855820673,8920.0,-1.282197347212923,8920.0,-0.611329590254649,8920.0,1.6268352453389348
8930.0,-8.87287355504853,8930.0,-7.528514724348371,8930.0,-5.746316024037399,8930.0,-1.2823428152453045,8930.0,-0.6114931729724574,8930.0,1.6265961258963824
8940.0,-8.872884678339107,8940.0,-7.528572298350998,8940.0,-5.746382788005296,8940.0,-1.2824876101395488,8940.0,-0.6116559731091196,8940.0,1.6263583192187188
8950.0,-8.872895606538725,8950.0,-7.528629337606819,8950.0,-5.746449150436991,8950.0,-1.2826317375770608,8950.0,-0.6118179975584055,8950.0,1.6261218125354144
8960.0,-8.872906340074536,8960.0,-7.528685846308214,8960.0,-5.7465151140402595,8960.0,-1.2827752032014534,8960.0,-0.6119792531627799,8960.0,1.6258865931924409
8970.0,-8.872916879394653,8970.0,-7.528741828626748,8970.0,-5.746580681518617,8970.0,-1.282918012619455,8970.0,-0.612139746714494,8970.0,1.6256526486504304
8980.0,-8.872927224968354,8980.0,-7.528797288713726,8980.0,-5.746645855571464,8980.0,-1.2830601714017225,8980.0,-0.6122994849566192,8980.0,1.6254199664830624
8990.0,-8.872937377285998,8990.0,-7.528852230700827,8990.0,-5.7467106388949185,8990.0,-1.2832016850834687,8990.0,-0.6124584745837377,8990.0,1.6251885343755366
9000.0,-8.87294733685924,9000.0,-7.528906658700494,9000.0,-5.746775034181648,9000.0,-1.2833425591652055,9000.0,-0.6126167222429103,9000.0,1.6249583401228975
9010.0,-8.872957104220927,9010.0,-7.528960576806487,9010.0,-5.746839044121495,9010.0,-1.2834827991134194,9010.0,-0.6127742345343569,9010.0,1.624729371628895
9020.0,-8.87296667992567,9020.0,-7.529013989094727,9020.0,-5.746902671402062,9020.0,-1.2836224103615095,9020.0,-0.6129310180127763,9020.0,1.6245016169036586
9030.0,-8.872976064550201,9030.0,-7.529066899624241,9030.0,-5.7469659187094555,9030.0,-1.2837613983110299,9030.0,-0.6130870791883826,9030.0,1.6242750640621075
9040.0,-8.87298525869382,9040.0,-7.529119312437959,9040.0,-5.747028788728902,9040.0,-1.2838997683324318,9040.0,-0.613242424528209,9040.0,1.6240497013220863
9050.0,-8.872994262978386,9050.0,-7.529171231563124,9050.0,-5.74709128414511,9050.0,-1.2840375257659842,9050.0,-0.6133970604567638,9050.0,1.6238255170028717
9060.0,-8.873003078048498,9060.0,-7.529222661011971,9060.0,-5.747153407642661,9060.0,-1.2841746759223294,9060.0,-0.6135509933569556,9060.0,1.6236024995237617
9070.0,-8.873011704571612,9070.0,-7.529273604782173,9070.0,-5.747215161906295,9070.0,-1.2843112240831476,9070.0,-0.6137042295708679,9070.0,1.6233806374024986
9080.0,-8.873020143237627,9080.0,-7.529324066856963,9080.0,-5.747276549620989,9080.0,-1.2844471755015447,9080.0,-0.6138567754001579,9080.0,1.6231599192543138
9090.0,-8.873028394758743,9090.0,-7.529374051205236,9090.0,-5.747337573471674,9090.0,-1.2845825354021718,9090.0,-0.6140086371064936,9090.0,1.6229403337908999
9100.0,-8.873036459869903,9100.0,-7.529423561782564,9100.0,-5.747398236144332,9100.0,-1.2847173089824868,9100.0,-0.6141598209127859,9100.0,1.622721869818431
9110.0,-8.873044339329452,9110.0,-7.529472602532141,9110.0,-5.747458540326653,9110.0,-1.2848515014138413,9110.0,-0.6143103330044535,9110.0,1.6225045162357132
9120.0,-8.873052033919352,9120.0,-7.5295211773854,9120.0,-5.747518488708485,9120.0,-1.2849851178422818,9120.0,-0.6144601795303521,9120.0,1.6222882620327825
9130.0,-8.873059544445214,9130.0,-7.529569290262542,9130.0,-5.747578083982285,9130.0,-1.285118163389109,9130.0,-0.6146093666035378,9130.0,1.6220730962893304
9140.0,-8.873066871736478,9140.0,-7.5296169450730215,9140.0,-5.747637328843348,9140.0,-1.285250643151602,9140.0,-0.6147579003019604,9140.0,1.6218590081735065
9150.0,-8.873074016646264,9150.0,-7.529664145715753,9150.0,-5.747696225989993,9150.0,-1.2853825622034383,9150.0,-0.6149057866691037,9150.0,1.6216459869408206
9160.0,-8.87308098004966,9160.0,-7.529710896077864,9160.0,-5.747754778122014,9160.0,-1.2855139255934243,9160.0,-0.6150530317128314,9160.0,1.6214340219343588
9170.0,-8.873087762842054,9170.0,-7.5297572000333055,9170.0,-5.7478129879392945,9170.0,-1.2856447383444034,9170.0,-0.6151996414044203,9170.0,1.6212231025855592
9180.0,-8.873094365941785,9180.0,-7.529803061445974,9180.0,-5.747870858144696,9180.0,-1.2857750054564132,9180.0,-0.6153456216817712,9180.0,1.6210132184101553
9190.0,-8.873100790290742,9190.0,-7.529848484170586,9190.0,-5.747928391444713,9190.0,-1.2859047319077666,9190.0,-0.6154909784507397,9190.0,1.6208043590065595
9200.0,-8.873107036854503,9200.0,-7.529893472053247,9200.0,-5.7479855905501775,9200.0,-1.2860339226557982,9200.0,-0.6156357175857405,9200.0,1.620596514054229
9210.0,-8.873113106622581,9210.0,-7.529938028932025,9210.0,-5.748042458176269,9210.0,-1.2861625826373386,9210.0,-0.6157798449307391,9210.0,1.6203896733126275
9220.0,-8.873119000608302,9220.0,-7.529982158637269,9220.0,-5.748098997043098,9220.0,-1.286290716769599,9220.0,-0.615923366299805,9220.0,1.6201838266199153
9230.0,-8.873124719849184,9230.0,-7.530025864992063,9230.0,-5.748155209875795,9230.0,-1.2864183299502892,9230.0,-0.6160662874777033,9230.0,1.6199789638916475
9240.0,-8.873130265408285,9240.0,-7.530069151814325,9240.0,-5.748211099406537,9240.0,-1.2865454270601988,9240.0,-0.6162086142223671,9240.0,1.6197750751180444
9250.0,-8.873135638371181,9250.0,-7.530112022913773,9250.0,-5.748266668371356,9250.0,-1.2866720129601934,9250.0,-0.6163503522620541,9250.0,1.6195721503662186
9260.0,-8.873140839844533,9260.0,-7.53015448209118,9260.0,-5.748321919509207,9260.0,-1.2867980924903781,9260.0,-0.616491507294753,9260.0,1.6193701797801223
9270.0,-8.873145870957556,9270.0,-7.530196533139696,9270.0,-5.748376855563361,9270.0,-1.286923670471967,9270.0,-0.6166320849898977,9270.0,1.619169153578425
9280.0,-8.873150732862152,9280.0,-7.53023817984577,9280.0,-5.748431479281973,9280.0,-1.2870487517080684,9280.0,-0.6167720909894708,9280.0,1.6189690620529475
9290.0,-8.873155426733234,9290.0,-7.53027942598963,9290.0,-5.748485793418482,9290.0,-1.2871733409841815,9290.0,-0.6169115309085103,9290.0,1.6187698955674998
9300.0,-8.873159953768678,9300.0,-7.530320275345575,9300.0,-5.748539800731837,9300.0,-1.2872974430688817,9300.0,-0.617050410336028,9300.0,1.6185716445565999
9310.0,-8.873164315189479,9310.0,-7.5303607316823005,9310.0,-5.748593503986783,9310.0,-1.287421062714203,9310.0,-0.6171887348352324,9310.0,1.6183742995246357
9320.0,-8.87316851224194,9320.0,-7.530400798765639,9320.0,-5.748646905956211,9320.0,-1.2875442046583052,9320.0,-0.6173265099466161,9320.0,1.618177851042438
9330.0,-8.873172546202767,9330.0,-7.53044048036387,9330.0,-5.748700009426567,9330.0,-1.2876668736311911,9330.0,-0.6174637411935161,9330.0,1.6179822897410752
9340.0,-8.87317641837437,9340.0,-7.530479780243336,9340.0,-5.748752817193154,9340.0,-1.2877890743501998,9340.0,-0.6176004340777769,9340.0,1.6177876063158132
9350.0,-8.8731801300813,9350.0,-7.530518702165133,9350.0,-5.748805332057068,9350.0,-1.2879108115170017,9350.0,-0.6177365940769718,9350.0,1.617593791528322
9360.0,-8.873183682668408,9360.0,-7.530557249883683,9360.0,-5.748857556823145,9360.0,-1.2880320898160835,9360.0,-0.6178722266428257,9360.0,1.6174008362080088
9370.0,-8.873187077499013,9370.0,-7.5305954271450455,9370.0,-5.748909494298623,9370.0,-1.2881529139134293,9370.0,-0.6180073372000532,9370.0,1.6172087312523673
9380.0,-8.87319031595333,9380.0,-7.530633237685786,9380.0,-5.748961147291473,9380.0,-1.2882732884552768,9380.0,-0.6181419311451691,9380.0,1.617017467628081
9390.0,-8.873193399426691,9390.0,-7.530670685231488,9390.0,-5.749012518609167,9390.0,-1.2883932180667996,9390.0,-0.618276013845321,9390.0,1.6168270363714101
9400.0,-8.873196329328593,9400.0,-7.530707773495923,9400.0,-5.749063611057509,9400.0,-1.2885127073514593,9400.0,-0.6184095906378049,9400.0,1.616637428588494
9410.0,-8.87319910708261,9410.0,-7.530744506181524,9410.0,-5.7491144274410315,9410.0,-1.288631760891506,9410.0,-0.6185426668304369,9410.0,1.6164486354543863
9420.0,-8.873201734125443,9420.0,-7.530780886978426,9420.0,-5.749164970561978,9420.0,-1.2887503832471703,9420.0,-0.6186752477010035,9420.0,1.6162606482132302
9430.0,-8.873204211904813,9430.0,-7.530816919562822,9430.0,-5.749215243218546,9430.0,-1.2888685789552032,9430.0,-0.6188073384958533,9430.0,1.616073458179098
9440.0,-8.873206541877682,9440.0,-7.530852607595496,9440.0,-5.74926524820317,9440.0,-1.2889863525272205,9440.0,-0.6189389444283429,9440.0,1.615887056737359
9450.0,-8.87320872550827,9450.0,-7.530887954719846,9450.0,-5.749314988300682,9450.0,-1.2891037084482513,9450.0,-0.619070070677448,9450.0,1.6157014353454553
9460.0,-8.873210764266247,9460.0,-7.530922964560782,9460.0,-5.7493644662868295,9460.0,-1.2892206511753859,9460.0,-0.6192007223864681,9460.0,1.6155165855338098
9470.0,-8.873212659625304,9470.0,-7.530957640723138,9470.0,-5.749413684926819,9470.0,-1.2893371851364859,9470.0,-0.619330904661869,9470.0,1.615332498906721
9480.0,-8.873214413062108,9480.0,-7.530991986791022,9480.0,-5.749462646974488,9480.0,-1.28945331472959,9480.0,-0.6194606225728391,9480.0,1.6151491671420681
9490.0,-8.873216026052255,9490.0,-7.531026006324279,9490.0,-5.749511355168469,9490.0,-1.2895690443193442,9490.0,-0.6195898811476318,9490.0,1.6149665819949093
9500.0,-8.873217500068943,9500.0,-7.53105970285709,9500.0,-5.749559812230996,9500.0,-1.2896843782359664,9500.0,-0.6197186853727105,9500.0,1.6147847352977776
9510.0,-8.873218836581826,9510.0,-7.5310930798972775,9510.0,-5.749608020866958,9510.0,-1.2897993207743594,9510.0,-0.6198470401920457,9510.0,1.6146036189610176
9520.0,-8.87322003705606,9520.0,-7.531126140925506,9520.0,-5.7496559837628665,9520.0,-1.2899138761935705,9520.0,-0.6199749505064638,9520.0,1.6144232249730102
9530.0,-8.873221102951014,9530.0,-7.531158889394321,9530.0,-5.7497037035861,9530.0,-1.290028048715982,9530.0,-0.6201024211729643,9530.0,1.6142435454005526
9540.0,-8.873222035719554,9540.0,-7.531191328727561,9540.0,-5.7497511829839505,9540.0,-1.2901418425267193,9540.0,-0.6202294570042556,9540.0,1.6140645723886784
9550.0,-8.873222836806848,9550.0,-7.5312234623195975,9550.0,-5.749798424582883,9550.0,-1.290255261772832,9550.0,-0.6203560627681614,9550.0,1.613886298161346
9560.0,-8.873223507648424,9560.0,-7.531255293533484,9560.0,-5.749845430986579,9560.0,-1.2903683105619388,9560.0,-0.6204822431860102,9560.0,1.613708715022314
9570.0,-8.873224049670352,9570.0,-7.5312868257013825,9570.0,-5.749892204776278,9570.0,-1.2904809929623418,9570.0,-0.6206080029330674,9570.0,1.6135318153543243
9580.0,-8.873224464289024,9580.0,-7.5313180621246625,9580.0,-5.749938748510745,9580.0,-1.2905933130034597,9580.0,-0.6207333466389624,9580.0,1.6133555916184459
9590.0,-8.87322475291073,9590.0,-7.531349006073713,9590.0,-5.749985064725983,9590.0,-1.29070527467566,9590.0,-0.620858278887596,9590.0,1.613180036353858
9600.0,-8.873224916931186,9600.0,-7.5313796607875565,9600.0,-5.750031155934851,9600.0,-1.290816881929882,9600.0,-0.6209828042169666,9600.0,1.6130051421775897
9610.0,-8.873224957734962,9610.0,-7.531410029473664,9610.0,-5.7500770246266235,9610.0,-1.2909281386777574,9610.0,-0.6211069271190442,9610.0,1.612830901784098
9620.0,-8.873224876694858,9620.0,-7.531440115307531,9620.0,-5.750122673266722,9620.0,-1.2910390487909844,9620.0,-0.6212306520396134,9620.0,1.6126573079454498
9630.0,-8.873224675171242,9630.0,-7.531469921432166,9630.0,-5.7501681042957715,9630.0,-1.2911496161011566,9630.0,-0.6213539833778516,9630.0,1.6124843535110873
9640.0,-8.873224354510576,9640.0,-7.531499450956897,9640.0,-5.75021332012868,9640.0,-1.2912598443984646,9640.0,-0.6214769254853425,9640.0,1.6123120314086699
9650.0,-8.873223916045935,9650.0,-7.5315287069581105,9650.0,-5.7502583231550135,9650.0,-1.2913697374326623,9650.0,-0.6215994826669446,9650.0,1.6121403346427576
9660.0,-8.87322336109731,9660.0,-7.531557692479794,9660.0,-5.750303115739625,9660.0,-1.291479298913612,9660.0,-0.6217216591813904,9660.0,1.6119692562937893
9670.0,-8.873222690971575,9670.0,-7.531586410533623,9670.0,-5.750347700222537,9670.0,-1.2915885325114767,9670.0,-0.6218434592417588,9670.0,1.6117987895175974
9680.0,-8.87322190696196,9680.0,-7.531614864098692,9680.0,-5.750392078918812,9680.0,-1.2916974418565896,9680.0,-0.6219648870151887,9680.0,1.6116289275449942
9690.0,-8.873221010347672,9690.0,-7.53164305612144,9690.0,-5.750436254117972,9690.0,-1.2918060305393135,9690.0,-0.622085946622944,9690.0,1.6114596636816627
9700.0,-8.873220002393374,9700.0,-7.531670989515188,9700.0,-5.750480228083951,9700.0,-1.2919143021097903,9700.0,-0.6222066421401184,9700.0,1.6112909913079758
9710.0,-8.873218884348633,9710.0,-7.531698667159888,9710.0,-5.750524003054375,9710.0,-1.2920222600777438,9710.0,-0.6223269775956065,9710.0,1.6111229038787402
9720.0,-8.873217657447505,9720.0,-7.531726091901954,9720.0,-5.750567581240486,9720.0,-1.292129907912348,9720.0,-0.6224469569719049,9720.0,1.6109553949230278
9730.0,-8.87321632290851,9730.0,-7.531753266554199,9730.0,-5.750610964827062,9730.0,-1.2922372490423213,9730.0,-0.6225665842054691,9730.0,1.610788458043719
9740.0,-8.873214881934313,9740.0,-7.531780193896034,9740.0,-5.750654155972338,9740.0,-1.2923442868560306,9740.0,-0.6226858631867003,9740.0,1.610622086916935
9750.0,-8.873213335711462,9750.0,-7.531806876673183,9750.0,-5.750697156807891,9750.0,-1.2924510247015488,9750.0,-0.6228047977601987,9750.0,1.6104562752917253
9760.0,-8.873211685410086,9760.0,-7.531833317597729,9760.0,-5.750739969438299,9760.0,-1.292557465886523,9760.0,-0.622923391724515,9760.0,1.6102910169898077
9770.0,-8.873209932183537,9770.0,-7.531859519347741,9770.0,-5.75078259594103,9770.0,-1.2926636136780085,9770.0,-0.6230416488322633,9770.0,1.610126305905289
9780.0,-8.87320807716798,9780.0,-7.531885484567267,9780.0,-5.750825038366075,9780.0,-1.2927694713024909,9780.0,-0.623159572790055,9780.0,1.6099621360044212
9790.0,-8.873206121482172,9790.0,-7.531911215866197,9790.0,-5.750867298735988,9790.0,-1.292875041945853,9790.0,-0.6232771672585586,9790.0,1.6097985013251797
9800.0,-8.873204066227924,9800.0,-7.531936715820831,9800.0,-5.750909379046189,9800.0,-1.292980328754019,9800.0,-0.6233944358532384,9800.0,1.6096353959762724
9810.0,-8.87320191248917,9810.0,-7.5319619869734655,9810.0,-5.750951281264492,9810.0,-1.2930853348325386,9810.0,-0.6235113821439534,9810.0,1.6094728141374297
9820.0,-8.87319966133103,9820.0,-7.531987031831087,9820.0,-5.750993007329853,9820.0,-1.293190063245408,9820.0,-0.6236280096539354,9820.0,1.6093107500598218
9830.0,-8.873197313798405,9830.0,-7.532011852864668,9830.0,-5.751034559151539,9830.0,-1.2932945170145482,9830.0,-0.6237443218590599,9830.0,1.6091491980667683
9840.0,-8.87319487091544,9840.0,-7.532036452508529,9840.0,-5.751075938608327,9840.0,-1.2933986991189188,9840.0,-0.6238603221873769,9840.0,1.6089881525537806
9850.0,-8.873192333684432,9850.0,-7.532060833159496,9850.0,-5.751117147547664,9850.0,-1.293502612494062,9850.0,-0.6239760140184608,9850.0,1.6088276079890786
9860.0,-8.873189703085137,9860.0,-7.532084997176416,9860.0,-5.751158187785207,9860.0,-1.2936062600314728,9860.0,-0.6240914006829426,9860.0,1.6086675589136556
9870.0,-8.873186980074236,9870.0,-7.5321089468796485,9870.0,-5.751199061104076,9870.0,-1.2937096445783973,9870.0,-0.6242064854622884,9870.0,1.6085079999413816
9880.0,-8.873184165584597,9880.0,-7.5321326845507475,9880.0,-5.7512397692545125,9880.0,-1.293812768937254,9880.0,-0.6243212715882932,9880.0,1.6083489257590289
9890.0,-8.873181260525131,9890.0,-7.532156212432206,9890.0,-5.751280313953706,9890.0,-1.2939156358656756,9890.0,-0.6244357622433434,9890.0,1.608190331126052
9900.0,-8.87317826578025,9900.0,-7.532179532727291,9900.0,-5.751320696885417,9900.0,-1.2940182480763702,9900.0,-0.6245499605599989,9900.0,1.6080322108743959
9910.0,-8.873175182209735,9910.0,-7.532202647599954,9910.0,-5.751360919699773,9910.0,-1.2941206082371164,9910.0,-0.6246638696213235,9910.0,1.6078745599083035
9920.0,-8.873172008488984,9920.0,-7.532225564382734,9920.0,-5.751400994079673,9920.0,-1.2942227465834804,9920.0,-0.6247775233268731,9920.0,1.607717330030857
9930.0,-8.873168749737086,9930.0,-7.5322482724637885,9930.0,-5.751440897693905,9930.0,-1.294324601272583,9930.0,-0.6248908527298362,9930.0,1.6075606166296026
9940.0,-8.873165405193467,9940.0,-7.532270783719444,9940.0,-5.751480649427221,9940.0,-1.2944262192722766,9940.0,-0.6250039102235025,9940.0,1.6074043463607537
9950.0,-8.873161976625656,9950.0,-7.532293099508705,9950.0,-5.751520249054444,9950.0,-1.2945275973851986,9950.0,-0.6251166922763959,9950.0,1.6072485235972873
9960.0,-8.873158465905961,9960.0,-7.532315222924414,9960.0,-5.751559699174195,9960.0,-1.2946287391418285,9960.0,-0.6252292028060068,9960.0,1.6070931425397508
9970.0,-8.873154875069769,9970.0,-7.532337157210925,9970.0,-5.751599002543565,9970.0,-1.2947296482258912,9970.0,-0.6253414458797634,9970.0,1.6069381972561012
9980.0,-8.873151206261733,9980.0,-7.532358905710346,9980.0,-5.751638162023993,9980.0,-1.294830328419372,9980.0,-0.6254534256598308,9980.0,1.6067836817373076
9990.0,-8.873147461697872,9990.0,-7.532380471824155,9990.0,-5.751677180542682,9990.0,-1.2949307835633819,9990.0,-0.6255651463640359,9990.0,1.6066295899367011
10000.0,-8.873143643638368,10000.0,-7.5324018589862725,10000.0,-5.751716061065249,10000.0,-1.2950310175302604,10000.0,-0.6256766122376569,10000.0,1.606475915798488
10010.0,-8.873139754368113,10010.0,-7.5324230706430795,10010.0,-5.75175480657579,10010.0,-1.29513103420311,10010.0,-0.6257878275331008,10010.0,1.6063226532781074
10020.0,-8.87313579618279,10020.0,-7.532444110239789,10020.0,-5.751793420062815,10020.0,-1.2952308374614456,10020.0,-0.6258987964955092,10020.0,1.6061697963567896
10030.0,-8.873131771378835,10030.0,-7.532464981210328,10030.0,-5.751831904509056,10030.0,-1.2953304311708553,10030.0,-0.6260095233522186,10030.0,1.6060173390521721
10040.0,-8.87312768224649,10040.0,-7.532485686970279,10040.0,-5.751870262884403,10040.0,-1.2954298191755556,10040.0,-0.6261200123055958,10040.0,1.6058652754253784
10050.0,-8.873123531064872,10050.0,-7.532506230912159,10050.0,-5.751908498140845,10050.0,-1.29552900529333,10050.0,-0.6262302675276156,10050.0,1.6057135995862746
10060.0,-8.87311932009865,10060.0,-7.532526616402024,10060.0,-5.751946613209123,10060.0,-1.2956279933119832,10060.0,-0.6263402931566604,10060.0,1.6055623056969035
10070.0,-8.87311505159581,10070.0,-7.532546846777328,10070.0,-5.75198461099639,10070.0,-1.2957267869870706,10070.0,-0.6264500932950782,10070.0,1.605411387973645
10080.0,-8.873110727786218,10080.0,-7.5325669253457095,10080.0,-5.752022494384909,10080.0,-1.295825390040381,10080.0,-0.6265596720077142,10080.0,1.6052608406885598
10090.0,-8.873106350881002,10090.0,-7.532586855384096,10090.0,-5.7520602662311395,10090.0,-1.2959238061592295,10090.0,-0.626669033321189,10090.0,1.605110658169992
10100.0,-8.873101923071827,10100.0,-7.532606640138529,10100.0,-5.752097929365495,10100.0,-1.2960220389959605,10100.0,-0.6267781812235291,10100.0,1.6049608348028455
10110.0,-8.873097446531107,10110.0,-7.532626282824179,10110.0,-5.7521354865920475,10110.0,-1.2961200921680516,10110.0,-0.6268871196641438,10110.0,1.604811365028537
10120.0,-8.873092923412033,10120.0,-7.532645786625497,10120.0,-5.7521729406890305,10120.0,-1.2962179692581046,10120.0,-0.6269958525541011,10120.0,1.6046622433442912
10130.0,-8.873088355848717,10130.0,-7.532665154696616,10130.0,-5.752210294408781,10130.0,-1.2963156738143822,10130.0,-0.6271043837663854,10130.0,1.6045134643031094
10140.0,-8.873083745956754,10140.0,-7.532684390161804,10140.0,-5.7522475504783035,10140.0,-1.2964132093511143,10140.0,-0.6272127171364489,10140.0,1.6043650225126944
10150.0,-8.873079095833312,10150.0,-7.5327034961158486,10150.0,-5.75228471159968,10150.0,-1.2965105793490377,10150.0,-0.6273208564627077,10150.0,1.6042169126350452
10160.0,-8.87307440755772,10160.0,-7.532722475624709,10160.0,-5.752321780450404,10160.0,-1.2966077872558404,10160.0,-0.6274288055070355,10160.0,1.6040691293856073
10170.0,-8.873069683191718,10170.0,-7.532741331725831,10170.0,-5.7523587596839425,10170.0,-1.2967048364867446,10170.0,-0.6275365679953233,10170.0,1.6039216675326382
10180.0,-8.87306492478,10180.0,-7.532760067428814,10180.0,-5.75239565193014,10180.0,-1.296801730424979,10180.0,-0.6276441476181088,10180.0,1.603774521896497
10190.0,-8.873060134350293,10190.0,-7.532778685715636,10190.0,-5.752432459795523,10190.0,-1.2968984724221317,10190.0,-0.6277515480308942,10190.0,1.6036276873487931
10200.0,-8.873055313913879,10200.0,-7.53279718954128,10200.0,-5.752469185863672,10200.0,-1.2969950657988147,10200.0,-0.6278587728547286,10200.0,1.6034811588121944
10210.0,-8.873050465465733,10210.0,-7.532815581833923,10210.0,-5.752505832695584,10210.0,-1.2970915138448065,10210.0,-0.6279658256767207,10210.0,1.6033349312592833
10220.0,-8.873045590984649,10220.0,-7.532833865495312,10220.0,-5.752542402830028,10220.0,-1.297187819819554,10220.0,-0.6280727100501655,10220.0,1.6031889997123572
10230.0,-8.87304069243366,10230.0,-7.532852043401116,10230.0,-5.752578898783499,10230.0,-1.2972839869524841,10230.0,-0.6281794294951462,10230.0,1.6030433592427518
10240.0,-8.873035771759834,10240.0,-7.532870118401028,10240.0,-5.752615323050726,10240.0,-1.2973800184431683,10240.0,-0.6282859874987029,10240.0,1.602898004970492
10250.0,-8.87303083089467,10250.0,-7.5328880933190785,10250.0,-5.752651678104597,10250.0,-1.2974759174617525,10250.0,-0.6283923875151992,10250.0,1.6027529320637164
10260.0,-8.873025871754002,10260.0,-7.532905970953711,10260.0,-5.752687966396395,10260.0,-1.297571687148828,10260.0,-0.6284986329663853,10260.0,1.6026081357383646
10270.0,-8.873020896237898,10270.0,-7.532923754077997,10270.0,-5.752724190355788,10270.0,-1.2976673306160078,10270.0,-0.6286047272418087,10270.0,1.6024636112577597
10280.0,-8.873015906230908,10280.0,-7.53294144543962,10280.0,-5.752760352391031,10280.0,-1.2977628509456862,10280.0,-0.6287106736988446,10280.0,1.602319353932301
10290.0,-8.87301090360188,10290.0,-7.5329590477610475,10290.0,-5.752796454888786,10290.0,-1.2978582511914394,10290.0,-0.6288164756628629,10290.0,1.6021753591192123
10300.0,-8.873005890203869,10300.0,-7.532976563739532,10300.0,-5.752832500214332,10300.0,-1.297953534377875,10300.0,-0.6289221364273508,10300.0,1.6020316222221431
10310.0,-8.87300086787412,10310.0,-7.532993996047118,10310.0,-5.7528684907113785,10310.0,-1.2980487035007997,10310.0,-0.6290276592540263,10310.0,1.6018881386910706
10320.0,-8.87299583843399,10320.0,-7.533011347330691,10320.0,-5.752904428702068,10320.0,-1.298143761527372,10320.0,-0.6291330473728819,10320.0,1.601744904021878
10330.0,-8.872990803688745,10330.0,-7.533028620211892,10330.0,-5.7529403164870905,10330.0,-1.2982387113958873,10330.0,-0.6292383039822784,10330.0,1.6016019137562638
10340.0,-8.872985765427549,10340.0,-7.533045817287214,10340.0,-5.752976156345371,10340.0,-1.2983335560160314,10340.0,-0.6293434322489854,10340.0,1.6014591634815336
10350.0,-8.872980725423272,10350.0,-7.53306294112794,10350.0,-5.75301195053424,10350.0,-1.2984282982686943,10350.0,-0.6294484353081468,10350.0,1.6013166488302601
10360.0,-8.872975685432396,10360.0,-7.5330799942800075,10360.0,-5.75304770128911,10360.0,-1.2985229410061685,10360.0,-0.6295533162635639,10360.0,1.601174365480362
10370.0,-8.872970647194807,10370.0,-7.533096979264109,10370.0,-5.75308341082367,10370.0,-1.2986174870520966,10370.0,-0.6296580781874048,10370.0,1.6010323091545704
10380.0,-8.872965612433822,10380.0,-7.533113898575564,10380.0,-5.753119081329678,10380.0,-1.2987119392012567,10380.0,-0.6297627241204675,10380.0,1.6008904756205644
10390.0,-8.87296058285586,10390.0,-7.53313075468441,10390.0,-5.753154714976814,10390.0,-1.2988063002198948,10390.0,-0.6298672570721638,10390.0,1.6007488606906464
